pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,rank,band,margin,n_hyp,n_hyp_offered,winner_margin,rescued,secs,err,correct
test_A_00000482,A,3,finfet_7nm,1,730.7407351892864,939.3558335523256,11.590717121003912,0.8172587930897475,732.371740296483,939.3970195129514,11.630062468944672,0.4569703380068977,0.9998441249916428,0.8354918360710144,0.635711669921875,0.0847987533482906,0.6715890765190125,1514.4830082208207,40203.41912112784,0.5148718953132629,0.6981727480888367,0.635711669921875,3,0,0.635711669921875,0,3.15883041699999,1.6315250359875564,1
test_A_00000484,A,1,dram_legacy,1,590.1112675647904,235.0297605876454,11.438281885520086,-3.5907134742870506,590.0185622870922,235.04355124756697,11.500840792858126,-3.5484616125150716,0.9999917767963392,0.8889473676681519,0.8574785590171814,0.0257478227594869,0.8574789762496948,3854.4659892474497,31293.32260901727,0.3175015449523926,0.924189269542694,0.8574785590171814,2,0,0.8574785590171814,0,2.99089741699936,0.09372540111502803,1
test_A_00000490,A,3,finfet_7nm,1,428.29677822505073,228.12958684491372,9.777726194665542,1.7236435570330713,428.92149472236633,228.1166812479496,9.75579400427615,1.6442661409901016,0.9998713844359132,0.8777147531509399,0.8048816919326782,0.0519181123905902,0.8048814535140991,1929.381297662988,24154.01751112514,0.5820749402046204,0.9557383060455322,0.8048816919326782,3,0,0.8048816919326782,0,3.365637874998356,0.6248497871098911,1
test_A_00000492,A,1,finfet_10nm,1,152.47268850886513,913.2163079609264,8.814891634858775,2.4618724383401585,152.26648838818073,913.152602314949,8.97348111462232,2.376733971175121,0.99993733051843,0.8961011171340942,0.8532989025115967,0.0424138134939,0.8532999157905579,2774.7411414448375,13245.116877418664,0.1921056658029556,0.929498553276062,0.8532989025115967,3,0,0.8532989025115967,0,3.4606947920001403,0.2158168183892491,1
test_A_00000494,A,3,dram_wide,1,413.8013255756464,606.7657388381892,8.933219990903698,-3.7188323137485138,413.682679974474,606.7563808858395,8.947083056938977,-3.5135150553269967,0.9999327259129542,0.9549514651298524,0.8891355991363525,0.0448486969980888,0.8891347050666809,1995.0574870669932,25175.259763159003,0.3949310481548309,0.9101365208625792,0.8255016878247261,3,0,0.8255016878247261,0,4.541316667000501,0.11901407458672643,1
test_A_00000495,A,4,finfet_10nm,1,314.78123930624656,644.5613596278614,8.211655617835804,4.549630616009271,314.9978480488062,644.5471184030175,8.20269577993454,4.51442230341701,0.9999163824139936,0.917272448539734,0.8344298601150513,0.0435815401801176,0.8344309329986572,2270.9676363335066,16611.709255960257,0.7369018793106079,0.8028774857521057,0.8344298601150513,3,0,0.8344298601150513,0,3.3091952909999236,0.2170763917111155,1
test_A_00000496,A,1,finfet_7nm,1,689.787249195198,849.889647377533,10.114164963472104,-4.773712715276007,690.2952471710742,849.9302591979504,10.075398712971255,-4.814373106092097,0.9999611048439748,0.8923285007476807,0.842621922492981,0.0266275875892438,0.8426218628883362,2444.939981351749,36048.79297631267,0.4649998545646667,0.8128867745399475,0.842621922492981,3,0,0.842621922492981,0,3.215279208998254,0.5096187432305406,1
test_A_00000498,A,3,finfet_7nm,1,125.31188003506468,111.91643645851946,11.71654845971591,3.392880958766479,123.69530422985554,111.8542404472828,11.650556898346078,3.416931237343652,0.9998948443038383,0.890008807182312,0.6459958553314209,0.093981807034216,0.7162222862243652,1253.3150556069563,52690.02659575452,0.510227620601654,0.7747186422348022,0.6459958553314209,2,0,0.6459958553314209,0,2.4988190420008323,1.6177718250115871,1
test_A_00000507,A,4,finfet_28nm,1,288.7284205785182,87.59638045451021,10.193240565050548,-1.3014376935943497,289.2102878689766,87.57174052298069,10.2792081931492,-1.4552651315030984,0.9999356928983796,0.9609958529472352,0.754715085029602,0.0665198071555033,0.7769888639450073,1616.1355987012612,34669.78075554461,0.3752517402172088,0.948882818222046,0.754715085029602,3,0,0.754715085029602,0,3.1872548749997804,0.4824968516368885,1
test_A_00000523,A,4,dram_wide,1,131.99035334083743,155.97842889053177,8.24367478849783,3.400325153974821,131.75037947297096,155.97874092124405,8.195123217121395,3.434118391850704,0.9999950152114976,0.9643135666847228,0.871223509311676,0.0120585106345169,0.8712230920791626,3961.9117363635983,24340.992021552254,0.3694803416728973,0.9053840637207032,0.8537339325994253,3,0,0.8537339325994253,0,3.116894709000917,0.23997407072839816,1
test_A_00000525,A,2,dram_1x,1,111.8590878489295,293.7141916326635,10.686704007994075,4.782468290741761,111.8949880823493,293.71521359682083,10.611693480278731,4.7828718215669435,0.9999734487014288,0.9354369044303894,0.9287429451942444,0.0259889797564385,0.9287447929382324,2485.0521537030368,38862.76390617713,0.2636942267417907,0.9569066762924194,0.9287429451942444,2,0,0.9287429451942444,0,2.53408754100019,0.035914776490110586,1
test_A_00000542,A,3,finfet_45nm,1,301.2730620742195,458.52606230309175,9.998535313577506,-3.679293321975132,301.30505633354187,458.5057431985624,10.009649760434332,-3.5753824334928357,0.9999352071466144,0.946990966796875,0.9273163676261902,0.0783730036344703,0.9273166060447692,1670.0482829314878,40284.946110551085,0.4018255174160003,0.9614461660385132,0.9273163676261902,3,0,0.9273163676261902,0,2.4530147910008964,0.037901169354778046,1
test_A_00000560,A,1,finfet_7nm,1,145.92344006745918,555.1650006736008,9.531705756276546,3.691731987943493,146.11040353775024,555.401999309659,9.572055874502489,3.816358989169681,0.9999352844461664,0.9338279366493224,0.8978813290596008,0.0192483537725362,0.8978822827339172,2343.04032217587,19912.8993470247,0.1668108701705932,0.9599814414978028,0.8978813290596008,2,0,0.8978813290596008,0,2.468066541998269,0.30186701164039964,1
test_A_00000565,A,2,finfet_7nm,1,758.282802645542,354.0903400682221,11.191282728509456,4.867324739301868,758.2031653672457,354.20635429024696,11.177802399322758,4.973110426328266,0.9998202503323904,0.90678870677948,0.738785982131958,0.0802268511488892,0.7025807499885559,1337.443232985106,19347.871737453883,0.4026469886302948,0.8952674865722656,0.0596751570701599,3,0,0.0596751570701599,0,3.3209675420002895,0.14071743248967844,1
test_A_00000587,A,4,finfet_45nm,1,720.9508090439391,777.2830749446168,10.845630859298558,2.3760376451937617,720.8846756517887,777.3354085683823,10.795199181283458,2.5561364036604695,0.998587322069188,0.7796415686607361,0.8719785213470459,0.1844211467472056,0.89387446641922,628.3176052147732,34885.012301892544,0.3434823155403137,0.929347038269043,0.7796415686607361,2,0,0.7796415686607361,0,2.2426574589990196,0.08433524609402339,1
test_A_00000591,A,4,dram_dense,1,865.9963592166673,898.7178182916921,10.09466504228316,-2.4824484811455205,865.3204783797264,898.7342070639133,10.00004238993652,-2.5522141563260705,0.9999382552620836,0.9512110948562622,0.8352245688438416,0.0207753652496441,0.8352254033088684,1737.5983748174529,33752.05951137424,0.238869622349739,0.8891687989234924,0.8143212888389826,3,0,0.8143212888389826,0,3.1027079579980636,0.6760795053829535,1
test_A_00000595,A,4,dram_wide,1,518.614479144292,531.5799237859359,11.010939216663717,-3.338429929958676,518.5988896265626,531.6160561740398,10.951118872482018,-3.4140326586628524,0.9953850527458084,0.6932748556137085,0.820595920085907,0.0429190635558327,0.8814001679420471,864.3576788262278,19838.383563049487,0.2663758993148803,0.9366331100463868,0.6932748556137085,2,0,0.6932748556137085,0,2.13940441700106,0.03935203340527992,1
test_A_00000598,A,3,dram_loose,1,349.9977725586304,879.0665687113885,9.760493818885683,-2.409306912734015,350.1780369505286,879.0746990591288,9.77353970980332,-2.4940131083312305,0.9999756901185284,0.9644485712051392,0.8189787268638611,0.0140842988420446,0.8189802169799805,2308.472206864934,35126.258215398055,0.6013675332069397,0.9127275347709656,0.5825438499450684,3,0,0.5825438499450684,0,3.3602787500021805,0.18044764764554877,1
test_A_00000567,A,4,finfet_22nm,1,785.7060971830272,122.1846651277308,9.327277802188991,0.8138402293691085,785.5626673474908,122.17746691405772,9.356845027498396,0.604531833319313,0.9998731711579236,0.9150115251541138,0.8758004307746887,0.0489189229726175,0.8758035898208618,1875.885205325422,21291.349421174717,0.2021946460008621,0.9624028205871582,0.8426987119019032,3,0,0.8426987119019032,0,3.519779666999966,0.1436103478238129,1
test_A_00000568,A,1,finfet_22nm,1,870.1212749665751,234.50222737790463,8.013440305395271,4.405168697842155,870.4961937665939,234.5688039958477,8.071581596340065,4.347524157501472,0.9998925083591808,0.9654682278633118,0.8278345465660095,0.0838594802192806,0.8278350234031677,1443.913482904745,26115.99847963388,0.4595763385295868,0.9094900488853456,0.8543787803500891,3,0,0.8543787803500891,0,3.2045498750012484,0.3807841286927248,1
test_A_00000573,A,2,dram_compact,1,535.0445367994166,198.05361143650805,11.883368947850697,1.0380381349493917,535.0980959534645,198.07205587625504,11.810547888288124,0.8700770796742654,0.9999077920512126,0.9645646214485168,0.8065987825393677,0.0436332693123258,0.8066006302833557,1460.8685132053004,28398.67321947809,0.512216329574585,0.9322032928466796,0.8065987825393677,3,0,0.8065987825393677,0,2.8328668329995708,0.05664609730516045,1
test_A_00000579,A,4,dram_1x,1,580.6007378315988,422.3299744921403,10.830855241304214,-4.765991252438799,580.744810283184,422.3714853078127,10.827583333378124,-4.8873477240647185,0.9999004475874046,0.897060751914978,0.8158961534500122,0.0181160703737669,0.8158956170082092,2087.977088599903,21549.925428701485,0.358589619398117,0.9100130200386048,0.8158961534500122,2,0,0.8158961534500122,0,2.62554208399888,0.149933382285457,1
test_A_00000612,A,1,dram_wide,1,944.8500751167528,52.49567742505354,9.470665773292502,3.876089969976096,934.0,53.627740532159805,9.276906132219484,3.7942259186746297,0.2381922289735289,0.1441667377948761,0.5123525857925415,0.1862580060540373,0.7926828861236572,250.40562634094604,19596.30969639756,0.1746740192174911,0.6673340201377869,0.0222819522023201,3,0,0.0222819522023201,0,3.3543365000004997,10.908973229302998,0
test_A_00000619,A,4,finfet_14nm,1,51.01126698372224,500.81170422214234,10.897584445962933,-3.6925347022830146,51.1742257475853,500.7586866021156,10.942306527669082,-3.7104698491590256,0.9957393373714194,0.6711688041687012,0.9147716760635376,0.1276498080342838,0.927865743637085,993.650524569805,19532.405288262675,0.529595136642456,0.9485002160072328,0.6069304347038269,3,0,0.6069304347038269,0,3.139428582999244,0.1713663524530963,1
test_A_00000622,A,3,finfet_10nm,1,638.2093987505323,108.68239628892265,11.376916867425688,-4.7643499204217274,637.7072244361043,108.65476393699646,11.237443344046111,-4.906912808664255,0.9958800677388036,0.6564207077026367,0.8577792048454285,0.2044930305445099,0.8703261017799377,759.6343822951683,28823.352355385792,0.4419059753417969,0.9399574995040894,0.6564207077026367,3,0,0.6564207077026367,0,2.805128166997747,0.5029339807014234,1
test_A_00000624,A,1,finfet_28nm,1,842.1315846182156,260.4162005709462,8.891926831202177,3.001141610880808,843.1535229682922,260.44534362107515,8.915489992466346,2.9469030334984434,0.9996797643084492,0.8950251340866089,0.879932701587677,0.1104716343134636,0.879932701587677,1384.3235701461497,18753.94130248879,0.4189042747020721,0.9380829334259032,0.879932701587677,2,0,0.879932701587677,0,2.2589952500020445,1.0223538079980965,1
test_A_00000602,A,3,finfet_28nm,1,83.49038583220374,187.4206661291965,10.857889226697216,4.613799769960137,83.22358146309853,187.35072857141495,10.777825489088494,4.502007597235514,0.9999083729083552,0.9726616144180298,0.7038195133209229,0.1817133429836981,0.703818678855896,1018.7603535720634,36929.389147363705,0.3755729794502258,0.9471257328987122,0.5792236775159836,3,0,0.5792236775159836,0,3.4260116659970663,0.275818479007624,1
test_A_00000608,A,1,finfet_14nm,1,839.0286010013644,794.8189821020048,8.122816415355421,0.6656518812599543,839.8725681006908,794.7837824523449,8.129119938141216,0.6901886126549457,0.9987506731094395,0.84156733751297,0.7664459943771362,0.1054018221484469,0.7907730340957642,748.4976132170792,15453.673251906286,0.5465123057365417,0.9026461839675904,0.7664459943771362,3,0,0.7664459943771362,0,3.3337250000004133,0.8447008228252096,1
test_A_00000609,A,2,finfet_22nm,1,757.9827038038095,180.54417567496944,10.052909001973704,1.8855967570456924,757.6514171920717,180.5814220905304,10.12244227441301,1.5408126211625026,0.9998257135605108,0.9394338726997375,0.7830439209938049,0.0361110965710799,0.7830458283424377,867.1761736070225,35856.72824060494,0.5188480615615845,0.8885016441345215,0.7830439209938049,3,0,0.7830439209938049,0,3.055305292000412,0.33337383608925725,1
test_A_00000610,A,3,dram_dense,1,620.1276965964798,566.1011606413914,9.982094514477588,-1.6756160024636904,620.5019658207893,566.0685272589326,10.02141153068592,-1.7139406760137958,0.9992602080530928,0.6710593104362488,0.9505685567855836,0.0285861393522249,0.950568675994873,2270.8388693615584,21569.030264886605,0.4443618357181549,0.9784801602363586,0.6370687521994114,3,0,0.6370687521994114,0,2.97621454199907,0.37568921985590487,1
test_A_00000629,A,2,finfet_22nm,1,356.22539724570345,435.56148324344014,10.73521999040502,-4.883265676173383,356.7162437438965,435.58527958393097,10.690790847395965,-5.0,0.9999872164372277,0.9598015546798706,0.8399935960769653,0.0482301041719581,0.852297306060791,2616.280372910318,45650.2612214941,0.4823268949985504,0.9167606234550476,0.7761893793940544,2,0,0.7761893793940544,0,2.56134962500073,0.49142298543019153,1
test_A_00000632,A,1,dram_legacy,1,782.7817072176335,277.97469642678413,10.66620718382983,4.3104656462116235,782.6635500874836,277.9397313669324,10.57346520396831,4.2509172634819,0.9997442570564612,0.8292075991630554,0.9420596957206726,0.0618702690774267,0.9420598149299622,1772.062995660666,29129.861803418145,0.3359245657920837,0.9753299951553344,-0.0504055023193359,3,0,-0.0504055023193359,0,2.900995125000918,0.12322200621522747,1
test_A_00000633,A,2,finfet_10nm,1,378.54954534893665,458.5651179072998,10.842611654800631,4.060631511438187,378.5477466676384,458.6292736232281,10.869647893543789,4.067957790501781,0.9999859313518992,0.9526528120040894,0.8591127991676331,0.0176585512344409,0.8591125011444092,2973.3626678079327,32036.811077072693,0.4709520936012268,0.8795521855354309,0.8591127991676331,3,0,0.8591127991676331,0,2.93772104099844,0.06418092505318627,1
test_A_00000636,A,1,dram_compact,1,640.9020663442243,255.47835989848977,11.416817835387334,1.115659743298906,641.483044648543,255.20362348854545,11.44603972163546,1.6755463680071785,0.9997741191291026,0.9042938947677612,0.8896403908729553,0.0199559397718121,0.8896403908729553,1105.0981774300035,34370.16176782893,0.2723920345306396,0.9493706226348876,0.8662859257310629,2,0,0.8662859257310629,0,2.3745406250018277,0.6426631194009301,1
test_A_00000639,A,4,dram_compact,1,907.378094886343,509.12761784477095,8.39925156226672,0.803156234937993,907.2625338584184,509.0932678133249,8.434822572613543,0.84013685232136,0.9998827856037272,0.8358157277107239,0.960419774055481,0.0160789749980406,0.960419774055481,2700.309810784692,18085.65306678472,0.1803185492753982,0.990888237953186,0.8358157277107239,2,0,0.8358157277107239,0,2.4385195419999945,0.12055818443946227,1
test_A_00000654,A,3,finfet_28nm,1,842.5491955940886,446.9332647735911,10.589650900803726,-3.677302714429972,842.3909654095769,446.9291988611222,10.600909030811854,-3.64480105135313,0.9999139500397588,0.8439525961875916,0.8820290565490723,0.0171288537291191,0.8818806409835815,2383.5361743803055,30523.96974749071,0.7111908793449402,0.8907700777053833,0.8196351658552885,3,0,0.8196351658552885,0,3.0097871250000026,0.15828241511554447,1
test_A_00000660,A,1,finfet_45nm,1,418.1368241481707,533.0923875030574,8.352958531193531,3.9699936334001986,418.0013132840395,533.1405486166477,8.368523378305774,3.9529934458343856,0.997116722436025,0.7276186943054199,0.9348387718200684,0.1042849485919051,0.937692642211914,910.042859291652,18690.888367196927,0.3838367760181427,0.9758386611938475,0.7276186943054199,3,0,0.7276186943054199,0,3.113273167000443,0.14381476683516978,1
test_A_00000663,A,4,finfet_45nm,1,764.085301523653,239.28976657794848,8.89684483393468,-3.5759867317868768,764.6550021469593,239.4127233400941,8.96305684822433,-3.649746967341128,0.999924489140617,0.96346253156662,0.7946532964706421,0.0393825592501561,0.7946526408195496,1913.4249631632456,18556.347594942716,0.3532540500164032,0.8790819048881531,0.7946532964706421,3,0,0.7946532964706421,0,3.1528238339997188,0.5828182954857419,1
test_A_00000666,A,3,finfet_22nm,1,870.016331730017,577.9173353038756,11.31020417832596,-4.016750908755674,870.0540291033685,577.9526155292988,11.344449305236026,-4.166879477010067,0.999765556314178,0.9150846004486084,0.7110264301300049,0.0382070264839012,0.7110297083854675,833.3698362712316,31508.133147864886,0.2598527371883392,0.9312488436698914,0.4333390295505523,3,0,0.4333390295505523,0,3.2927054169995245,0.05163125277888668,1
test_A_00000670,A,3,finfet_10nm,1,55.9045238128831,63.08879383562902,11.99574351704093,-4.416604738053094,63.56419416517019,63.76507893204689,12.0,-4.283616572915791,0.9881849393461816,0.5774000883102417,0.6711934804916382,0.0946252237238424,0.8757099509239197,826.9041318611515,40085.23263014826,0.4521801769733429,0.6264292597770691,0.5572889186441898,3,0,0.5572889186441898,0,3.096835291999014,7.689467565270226,0
test_A_00000677,A,2,dram_1x,1,688.5405190211966,551.7392230567948,9.779304909762107,-2.0676700859706987,688.2092777192593,551.7373934090137,9.758373584003646,-1.9803887633280055,0.9999942409293562,0.9496203660964966,0.8571963906288147,0.0144659185929488,0.8571953177452087,3926.8304829822023,24441.349741756807,0.5032997131347656,0.933651328086853,,1,0,,0,1.1726610840014473,0.3312463550292093,1
test_A_00000678,A,3,dram_compact,1,613.3030961061285,150.1731913534586,10.62483549544125,0.094709066268118,613.1768177673221,150.1944126188755,10.62241581734531,0.0151167411636243,0.9999593939352832,0.9075666069984436,0.8944449424743652,0.0570817443485316,0.898935079574585,2734.0679828732286,25677.446761957628,0.630696177482605,0.9392058849334716,0.8944449424743652,3,0,0.8944449424743652,0,3.4222221669988357,0.12804905683994156,1
test_A_00000680,A,1,finfet_7nm,1,364.9787234313968,630.6593855952992,8.421185546685336,3.504549186677288,364.7840741397813,630.6713538765907,8.417603849304607,3.610927038647711,0.9997542752527908,0.908133327960968,0.8554684519767761,0.0775295897223074,0.8554683923721313,1668.728204725607,12053.700263041452,0.4404896199703216,0.9426871538162231,0.8060232326388359,3,0,0.8060232326388359,0,3.3702149169985205,0.19501688768795383,1
test_A_00000681,A,2,finfet_7nm,1,299.14290349142993,820.2206929031236,11.159232653248216,-3.966526353511187,299.0660741329193,820.2209946215153,11.160730627895772,-3.9151109721545674,0.9995034978436664,0.8139307498931885,0.6893421411514282,0.1035025321680097,0.7970251441001892,1277.754012239642,38041.41295688331,0.6216200590133667,0.604773998260498,0.6607987489551306,3,0,0.6607987489551306,0,3.0658188330016856,0.07682995095105553,1
test_A_00000682,A,3,finfet_14nm,1,808.7523028960495,770.2729220560138,10.184566073357216,-4.833070463468966,808.6255293488503,770.1803314387798,10.202555690359029,-4.708015560070498,0.9999742821116678,0.943290114402771,0.9146522283554076,0.0160613745658824,0.9146520495414734,2633.0717013483663,32463.47628302965,0.3903409540653229,0.9499409794807434,0.9146522283554076,2,0,0.9146522283554076,0,2.391767000000982,0.1569858422573792,1
test_A_00000684,A,1,finfet_45nm,1,305.1299845974819,277.0707748651799,9.02680657760954,-2.2368563280307328,305.27380895102397,277.04991833120584,9.01162834718607,-2.2673970803459236,0.9995888148858072,0.7612119913101196,0.9351693987846376,0.0295096067322119,0.946176290512085,2148.9065709365673,21450.677139909418,0.5951552987098694,0.9689871668815612,0.7612119913101196,3,0,0.7612119913101196,0,3.3554389589990024,0.1453287297171669,1
test_A_00000693,A,2,finfet_10nm,1,415.854478664015,903.4715450875998,11.2052912845558,4.7963681392070185,415.5865451991558,903.3851804733276,11.254747349895055,4.70897168398957,0.9998684333390098,0.9626936316490172,0.7935068011283875,0.1139469321360069,0.8446778655052185,1292.477919482336,33603.63541572247,0.4478811621665954,0.8842994570732117,0.6249703764915466,2,0,0.6249703764915466,0,2.1862930839997716,0.281508771070873,1
test_A_00000699,A,4,dram_dense,1,893.6463202082207,134.71586669399244,8.625101553621432,-4.705629710443998,893.0794323598966,134.73965379595757,8.708221479752616,-4.841739502645556,0.9999663913971824,0.951184332370758,0.8669605851173401,0.0153365603787388,0.8669604659080505,2768.300247444746,17422.622278671024,0.3545554280281067,0.920289158821106,0.8669605851173401,3,0,0.8669605851173401,0,4.320598833997792,0.5673866924747277,1
test_A_00000701,A,2,dram_dense,1,100.56807200498936,629.4177231235427,11.931447247036992,-1.1271449561653202,100.52010859921576,629.4489266239107,11.975289141326773,-1.1441137444938736,0.9999741919404148,0.9477537274360656,0.8860923647880554,0.0512203959783075,0.886091947555542,2199.750714036829,44155.357537209835,0.3172901272773742,0.9587987065315248,0.8860923647880554,3,0,0.8860923647880554,0,4.383135084000969,0.057220160158949235,1
test_A_00000716,A,1,dram_loose,1,850.8480057440113,453.55765346305367,8.771928577465786,1.6940145769729922,848.6498376419768,453.5424083471298,8.797238474127559,1.7329192506646478,0.9999452840144276,0.94538551568985,0.8677511215209961,0.0326273914334317,0.8677504658699036,2335.0806500442577,20496.77107390856,0.316811740398407,0.925647795200348,0.7952262908220291,3,0,0.7952262908220291,0,3.72013537499879,2.1982209666822747,1
test_A_00000718,A,3,finfet_10nm,1,513.9249989169415,344.5698550746388,10.42623960800318,-1.99928758296142,513.6219884455204,344.53655968979,10.42078005461617,-1.9881355063386887,0.99998649370563,0.9493795037269592,0.9116284251213074,0.0122402315160555,0.9116281270980836,3230.263588099541,27971.30203745139,0.4619154930114746,0.9474897384643556,0.8852017093449831,2,0,0.8852017093449831,0,2.984397500000341,0.304834263892789,1
test_A_00000726,A,3,finfet_10nm,1,412.1442279768465,139.9847590910628,9.92182649124166,4.322151539256726,412.6489343345165,140.09319192171097,9.907107102364808,4.054181049002327,0.9996005428591428,0.8882600665092468,0.8283067941665649,0.0807746600225156,0.8482723832130432,1368.8350800257854,15930.044306005517,0.5410218834877014,0.8891023993492126,0.3523013293743133,3,0,0.3523013293743133,0,4.137720624999929,0.5162230004900354,1
test_A_00000729,A,2,dram_compact,1,427.1012770064501,368.4742190726982,10.816284435053896,-4.881921280253925,427.8137640506029,368.4919832032174,10.8206719769009,-4.868515776901037,0.9982766211408792,0.5903120636940002,0.9467667937278748,0.0177496342184252,0.9467663764953612,2089.6578626474648,23708.17751473086,0.389795571565628,0.9744308590888976,0.5903120636940002,2,0,0.5903120636940002,0,3.234904375000042,0.7127084624295473,1
test_A_00000733,A,2,dram_legacy,1,416.2438309936725,244.07893821776403,8.323560107190607,1.4293681146612025,415.408436588943,244.0744442343712,8.336074774057598,1.466557376990438,0.9998542940946666,0.9689339995384216,0.8199290633201599,0.0540630921846467,0.8199300169944763,1490.5219622847867,15673.90261598212,0.2978457808494568,0.9359107613563538,0.8199290633201599,3,0,0.8199290633201599,0,4.473411582999688,0.8354064922778857,1
test_A_00000734,A,3,dram_legacy,1,182.5582965682291,385.92668908045096,8.055345235805222,-2.8945479464339896,182.60022501647472,385.9202452376485,8.039983738045834,-2.8639866673383247,0.9999345483254308,0.9353373050689696,0.8705804347991943,0.049860366728871,0.8705804944038391,2040.0526640487903,27912.39325507083,0.3206761479377746,0.8917987942695618,0.8705804347991943,3,0,0.8705804347991943,0,3.608015540998167,0.0424207246796659,1
test_A_00000738,A,3,finfet_7nm,1,171.00162035948824,447.9629220019,8.216334794227118,0.8484550637920663,170.716224886477,447.9189918637276,8.23896763574846,0.8282119448128779,0.9996609296694282,0.8853516578674316,0.9111655950546264,0.0815744099666238,0.9111628532409668,1185.1614717628693,27140.844669700044,0.2801860868930816,0.9339720010757446,0.8853516578674316,3,0,0.8853516578674316,0,4.321157708000101,0.2887567021822298,1
test_A_00000748,A,1,dram_wide,1,648.0895015908693,383.4559443402411,10.582447007996906,3.301456644301398,647.575584679842,383.5408754274249,10.612677114823814,3.418113071502537,0.99994847695434,0.9389212727546692,0.8320465683937073,0.0248871785150089,0.8320461511611938,2256.4342445259745,24240.614318126216,0.3600639402866363,0.9265652298927308,0.2522327303886413,3,0,0.2522327303886413,0,3.792469916999835,0.5208875896103435,1
test_A_00000749,A,2,dram_compact,1,302.66274842373156,99.03801511111106,10.121291709189194,-4.556276553715786,302.6440005004406,99.04562162980436,10.18131131916156,-4.461690543755082,0.9996018361768118,0.9351105093955994,0.85452800989151,0.1802024450824043,0.8782612681388855,838.1234792442729,25118.485863586655,0.7134435772895813,0.862038791179657,0.85452800989151,3,0,0.85452800989151,0,3.311402667000948,0.02023224541060949,1
test_A_00000750,A,3,dram_legacy,1,611.0524138501552,341.6799954019766,8.427905272087576,0.4616012071861775,611.7987534180284,341.6901276707649,8.476229840841839,0.217175616488938,0.9999702256510338,0.9597100019454956,0.8377065658569336,0.01493194194188,0.8377058506011963,2579.670093580395,23261.21624248103,0.3172682523727417,0.9107317924499512,0.8377065658569336,3,0,0.8377065658569336,0,4.274877957999706,0.746408342292556,1
test_A_00000751,A,4,dram_legacy,1,522.3269965483564,819.7706060120165,9.37573703862448,-3.6504157538257065,522.8408438116312,819.7304925620556,9.41000953493974,-3.701601685836627,0.9984582561962227,0.6505550146102905,0.8965041637420654,0.0685577088171315,0.8965044617652893,1398.4844063407745,33318.02248673783,0.2646413147449493,0.9326202869415284,0.6505550146102905,3,0,0.6505550146102905,0,3.180529999997816,0.5154106118841097,1
test_A_00000757,A,2,finfet_22nm,1,721.6470232952968,187.55042823786405,10.15098715480191,3.2435003010912986,721.6280057393014,187.5752376317978,10.146551283586598,3.352323446002299,0.9999943185013072,0.9071254134178162,0.9008250832557678,0.0288672587999807,0.9008249044418336,4351.524048616134,22667.169179272067,0.543800413608551,0.9559871554374696,0.8422360308468342,3,0,0.8422360308468342,0,2.9636486250019516,0.03125977388585783,1
test_A_00000758,A,3,dram_legacy,1,150.84142031159666,280.72342605017815,8.733114082801919,-2.4056244934276516,151.03913043439388,280.72740799188614,8.676293551551773,-2.512735765818682,0.999791045464858,0.937343418598175,0.8948668241500854,0.0783178164738894,0.8948681354522705,1484.5771840826296,17433.814281756186,0.2233286648988723,0.9531844854354858,0.8948668241500854,2,0,0.8948668241500854,0,2.445365583000239,0.19775021748725596,1
test_A_00000761,A,2,finfet_7nm,1,931.4412575174348,432.17312514624473,9.081516700946972,1.3637690135335123,931.3687978982924,432.12585854530334,9.040683771219882,1.476825953824178,0.997439386692254,0.6117755174636841,0.8212674856185913,0.029992140528591,0.8212671875953674,1670.5613145222785,16639.491950423115,0.3387434482574463,0.8784022927284241,0.6117755174636841,2,0,0.6117755174636841,0,2.2827792079988285,0.08651316645926535,1
test_A_00000765,A,2,finfet_45nm,1,247.636358955574,242.9183599993063,10.46038841123238,1.821347370482912,249.28312253952024,242.83164903521535,10.425137162986628,1.5535541559902415,0.9996941565376848,0.9381253719329834,0.7974828481674194,0.0686233681755766,0.7974846959114075,620.6215480085283,30790.98273768649,0.2405913472175598,0.9156686067581176,0.7974828481674194,2,0,0.7974828481674194,0,2.4526140419984586,1.6490449031803356,1
test_A_00000767,A,4,dram_dense,1,199.07050610074555,921.44909261194,10.260205758226276,0.6497690324601724,199.00873243808743,921.6751028299332,10.116924703226736,0.975442847340007,0.9999229918209502,0.938542664051056,0.8091140389442444,0.023232116736217,0.8091140389442444,1437.7808201585683,39410.69580202048,0.283334344625473,0.858483612537384,0.7625519298017025,3,0,0.7625519298017025,0,3.957487665997178,0.23430024335347213,1
test_A_00000768,A,1,finfet_10nm,1,470.7155441849929,583.7252380203425,9.112953599337413,-2.0811449184563258,471.1172085702419,583.7227453291416,9.118702290028846,-2.0539624696498704,0.9997962288226296,0.9141026139259338,0.886873185634613,0.0501656484045451,0.8868744969367981,1728.4691100693526,14836.48649487416,0.3149296045303345,0.965843379497528,0.886873185634613,2,0,0.886873185634613,0,2.5398984999992535,0.40167211987752915,1
