pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,zncc,peak_ratio,pose_peak,n_hyp,secs,net_score
test_A_00000508,A,1,dram_wide,1,671.3742072015517,238.05642142690465,8.519900717530588,-4.412554530984062,699.2787358313799,684.2581880092621,8.622108159717861,-4.429209813673648,0.1991787701845169,0.9038581848144532,0.8303762622542757,0.9329544305801392,3,16.745299362999504,0.1991787701845169
test_A_00000509,A,2,dram_wide,1,251.852964230836,171.5569309964954,8.460169451055394,3.744702569979274,251.83947563171387,171.50404250761494,8.418287825096128,3.7742983509920647,0.8034398555755615,0.8034398555755615,0.0291734425101573,0.8034392595291138,3,11.96513650400084,0.9128161668777466
test_A_00000510,A,3,dram_dense,1,553.2884801840094,956.5155457553246,11.88406066687902,-2.606119047636791,552.858422935009,956.5758639797568,11.93272035725186,-2.555101196988756,0.6831581592559814,0.832250714302063,0.2929480952392586,0.8322500586509705,3,22.407022272000177,0.6831581592559814
test_A_00000511,A,4,finfet_14nm,1,873.9058579956134,685.1704469170376,8.738865856962661,4.5625101242515615,873.9814734961838,685.1440034657717,8.79025680899338,4.341957117510445,0.8537858128547668,0.9328165054321288,0.0082043022896159,0.9328168630599976,3,16.28427470600218,0.8537858128547668
test_A_00000512,A,1,finfet_45nm,1,58.73702837062825,348.51561321043494,9.937699831207954,-4.861850174488318,58.97521569393575,348.37122851610184,9.849960414552369,-4.524020880418664,0.682955265045166,0.8946744799613953,0.0725257892067158,0.8946746587753296,3,15.460261057000023,0.682955265045166
test_A_00000513,A,2,dram_compact,1,832.3294157816027,602.1272770667529,11.112917793580232,-4.718170920463062,832.4418148994446,602.1907947957516,11.158067016816949,-4.638404162650576,0.8280768990516663,0.8280768990516663,0.2847381878522051,0.8489965200424194,3,20.688804681001784,0.8982239961624146
test_A_00000514,A,3,dram_legacy,1,636.4537395334855,145.4658033717227,8.96247505534798,1.2113724106006636,637.4709271360189,145.4801407791674,8.99573873373297,1.1300810858310202,0.7426403164863586,0.9251373410224916,0.0142106767143651,0.9251379370689392,3,15.514115746002062,0.7426403164863586
test_A_00000515,A,4,dram_compact,1,185.68068261484075,354.0817685802659,8.818383220727185,-2.2348593054216392,185.8035549968481,354.0849393904209,8.81375031242827,-2.268992997173494,0.8208127617835999,0.899031400680542,0.0370629714225297,0.899032711982727,3,15.52443475200198,0.8208127617835999
test_A_00000516,A,1,dram_compact,1,718.4491556762129,911.7963464253816,8.737211461595772,2.31430687784592,718.3407585024834,911.8414807915688,8.707833773197878,2.3442603719810444,0.8666179776191711,0.8666179776191711,0.0388993102853537,0.8666175603866577,3,18.540393801999016,0.917185127735138
test_A_00000517,A,2,dram_dense,1,506.3440522156973,347.23839436153787,8.750036359913658,-0.2057155775685721,505.6294146925211,347.2126926779747,8.751651418310278,-0.075485954160007,0.8091037273406982,0.8637304902076721,0.0271344525893682,0.8637304306030273,3,10.771607967002636,0.8091037273406982
test_A_00000518,A,3,finfet_22nm,1,864.8431313100625,767.9214176123348,11.21338075532698,4.73800529334836,864.9093233346939,767.9900875473395,11.190575865636772,4.617650113004793,0.7937993407249451,0.8151667714118958,0.1052274398146893,0.8151665925979614,3,20.2413989960005,0.7937993407249451
test_A_00000519,A,4,dram_1x,1,117.70843632478642,515.7943668683107,8.811182139438593,2.0441325371403085,117.21304407715796,515.8127910345793,8.746398473614857,2.026981234824935,0.8051496148109436,0.8822934627532959,0.0561477604773822,0.8957800269126892,3,15.063533839998854,0.8051496148109436
test_A_00000520,A,1,finfet_45nm,1,467.197872754346,799.0596813765557,10.7086032124806,-4.637642896230252,465.1671053767204,799.0343975126743,10.712365775434394,-4.896047867237871,0.667734682559967,0.801978588104248,0.0385949151318397,0.801977813243866,3,19.09180915199977,0.667734682559967
test_A_00000521,A,2,finfet_45nm,1,790.5591838105163,651.8725689615947,11.100694542732152,1.9145112586227688,791.4847959103063,651.808575719595,11.048018572815042,1.973470185654694,0.8458801507949829,0.8458801507949829,0.0231917780696393,0.8458805680274963,3,20.29508357099985,0.8483849167823792
test_A_00000522,A,3,dram_loose,1,486.72981824435067,170.64534257195646,11.244046086272537,-4.821155351002606,486.471850823611,170.6714165210724,11.33210266496069,-4.784822844989204,0.7269968390464783,0.909526526927948,0.3348087801712932,0.9095256924629213,3,20.609920670001884,0.7269968390464783
test_A_00000523,A,4,dram_wide,1,131.99035334083743,155.97842889053177,8.24367478849783,3.400325153974821,132.6837192773819,155.9802636094391,8.194435846790348,3.415335320516081,0.8712456822395325,0.8712456822395325,0.0111484755276247,0.8712459802627563,3,11.263446223998471,0.9502997994422911
test_A_00000524,A,1,dram_1x,1,461.2256393448052,540.390743547991,9.43940187284896,-3.4150642375002405,461.0729395151138,540.4286160171032,9.435236350756986,-3.807723666974456,0.852834939956665,0.8665772676467896,0.0700655021429675,0.8665758371353149,3,17.838776382002834,0.852834939956665
test_A_00000525,A,2,dram_1x,1,111.8590878489295,293.7141916326635,10.686704007994075,4.782468290741761,112.08594488352536,293.71521359682083,10.611693480278731,4.782871821566944,0.9283365607261658,0.9287429451942444,0.0296171908743187,0.9287431240081788,3,18.73520107500008,0.9283365607261658
test_A_00000526,A,3,dram_compact,1,131.1741099310384,457.4870453362883,9.340123640623007,-0.008366355962015,131.32575498521328,457.5752469524741,9.409948445645222,0.193958463493116,0.8301504254341125,0.8504994511604309,0.0107651018071079,0.8504992127418518,3,19.91846358900148,0.8301504254341125
test_A_00000527,A,4,finfet_14nm,1,653.1340475451609,748.2807940312016,9.66216200426864,-0.1993928628190433,653.5902527347207,748.2977804988623,9.61307955543614,-0.1553686521702698,0.6098521947860718,0.9049424529075624,0.0152549202975833,0.9049418568611144,3,17.238271137000993,0.6098521947860718
test_A_00000532,A,1,finfet_28nm,1,536.5097529267284,630.4853975660114,10.96174103216954,2.9609014940351406,537.0437817387283,630.4724421203136,10.890035321292949,2.829160937844592,0.7606810927391052,0.7606810927391052,0.7187538810781074,0.8311012387275696,3,15.490299672997937,0.7688475847244263
test_A_00000533,A,2,dram_legacy,1,227.448136025067,327.3337731892952,10.042054995014109,2.358885659240314,227.05078037828207,327.298790961504,10.012747272625324,2.4117667420031963,0.2246982157230377,0.9032782316207886,0.0983452948099115,0.9032802581787108,3,16.27636880999853,0.2246982157230377
test_A_00000534,A,3,dram_1x,1,401.5096072520378,185.8749080155211,10.04161086138572,-1.8894285253837149,401.6405924260616,185.9569471590221,10.071341642224272,-1.8918334053115744,0.8267897367477417,0.8267897367477417,0.0859210526045422,0.826789140701294,3,15.858899493003264,0.8702308535575867
test_A_00000535,A,4,finfet_22nm,1,129.42132521559455,813.118747856314,8.228456056232137,3.334329134833037,129.1901385039091,813.1249778866768,8.183337484563843,3.293806066996888,0.8711125254631042,0.8739710450172424,0.1168393752160047,0.8915212154388428,3,16.29659154300316,0.8711125254631042
test_A_00000528,A,1,finfet_14nm,1,662.4773693187872,234.12767287862167,9.713922244061855,0.8767573652999028,663.318043589592,234.12233674526212,9.736374008462766,1.0499913464864143,0.8701402544975281,0.8701402544975281,0.0172200108386912,0.8701403141021729,3,17.938205752001522,0.9179893732070924
test_A_00000529,A,2,dram_wide,1,470.73187252528544,612.9417589747543,10.156291964092668,-3.772943504962687,470.4301185980439,612.902518004179,10.172925489142242,-3.79297213265046,0.8285062909126282,0.8285062909126282,0.051557502349577,0.8628145456314087,3,16.81933537900113,0.8693697452545166
test_A_00000530,A,3,finfet_28nm,1,701.1327665678434,391.44211124881457,8.67838088661251,-0.7317474985076933,701.1188097670674,391.420286744833,8.630716403114224,-0.585553258668461,0.4235298335552215,0.8583655953407288,0.2703345182352385,0.8721961379051208,3,17.452251483999135,0.4235298335552215
test_A_00000531,A,4,dram_loose,1,657.836370690446,289.9809608991102,11.59348523926526,3.106382567282457,657.5320577323437,289.9822462685406,11.604444480255232,3.0672877906696945,0.5225790739059448,0.8766144514083862,0.1479704780949291,0.8800392150878906,3,19.2732795990014,0.5225790739059448
test_A_00000536,A,1,finfet_28nm,1,254.70182031527992,236.11005386281343,9.188362901567151,-0.2270064857922973,254.85610470175743,236.1027022227645,9.214216443122044,-0.2901397368258887,0.8910120129585266,0.9188940525054932,0.0875687710256563,0.9188944101333618,3,16.475270310002088,0.8910120129585266
test_A_00000537,A,2,dram_compact,1,374.4834290464778,144.93147632764482,11.565676358832672,-2.558131698654486,373.575991153717,144.9803048428148,11.651246684472063,-2.6109385766658257,0.4815511703491211,0.7991230487823486,0.2711974730316095,0.8093258142471313,3,18.22446555900024,0.4815511703491211
test_A_00000538,A,3,finfet_45nm,1,810.7718356727703,358.59249329701777,11.925818059305332,-4.579424233007948,811.468651600182,358.5694195628166,11.862246450496745,-4.510469849159025,0.8016406893730164,0.8016406893730164,0.1174520789437184,0.8016409277915955,3,23.80729912599781,0.8727901577949524
test_A_00000539,A,4,finfet_28nm,1,121.13913263031355,887.1280138763125,11.046017978008695,-4.088928888976119,121.07834439724684,887.1021543815732,11.227177162958611,-4.031475730333305,0.8253930807113647,0.8253930807113647,0.0727150721546611,0.8880733251571655,3,20.694762357998115,0.886899471282959
test_A_00000540,A,1,dram_wide,1,373.9726718669861,178.41675145555496,9.401420789525696,-1.5786773430774792,374.5047092647292,178.37992364913225,9.390467097806532,-1.6666177908376094,0.756626307964325,0.9255237579345704,0.1368736520786889,0.9255242943763732,3,20.48431402499773,0.756626307964325
test_A_00000541,A,2,dram_compact,1,853.1410485318243,362.0221730651396,11.716671460106454,-0.911772725198464,853.4680390581489,362.087455034256,11.6810946044228,-0.9444789513335012,0.901904284954071,0.901904284954071,0.0998483805403641,0.9019041061401368,3,22.2594745819988,0.911861538887024
test_A_00000542,A,3,finfet_45nm,1,301.2730620742195,458.52606230309175,9.998535313577506,-3.679293321975132,301.39374397695065,458.4991493828711,10.037785081601864,-3.87941973951252,0.90022212266922,0.9273235201835632,0.0238457184894533,0.9273244142532348,3,20.62482836699928,0.90022212266922
test_A_00000543,A,4,finfet_7nm,1,655.7971816172181,94.86395820906404,11.235232661000486,-2.399955214022416,656.2194268405437,94.96304776147008,11.324070067202884,-2.5870514238379174,0.5874805450439453,0.8635638356208801,0.203653266828242,0.8635637164115906,3,19.12108442599856,0.5874805450439453
test_A_00000544,A,1,finfet_7nm,1,401.00504625386566,847.1740472379927,9.03743888677072,2.779337002727204,401.0801426246762,847.1922823935747,8.995164927167604,2.650612470489444,0.9007334113121032,0.9514026045799256,0.0090959378413516,0.9514036178588868,3,15.934749095998995,0.9007334113121032
test_A_00000545,A,2,dram_dense,1,442.2110952391701,613.4596741371709,11.58565320743254,-4.302624927770138,443.0878618359566,613.4821650870144,11.58045734099236,-4.153791404248171,0.5972282290458679,0.8230763077735901,0.2621823959635231,0.8230764269828796,3,22.68800004500008,0.5972282290458679
test_A_00000546,A,3,finfet_10nm,1,237.7123679819946,441.911867554027,10.254884320436911,2.8334921574688927,237.95132994279265,441.9262743592262,10.270226255929243,2.687764530490004,0.7478362917900085,0.7478362917900085,0.0508614148209382,0.747835099697113,3,19.50052482600222,0.8103651404380798
test_A_00000547,A,4,dram_1x,1,407.8263123263428,657.8995603167511,9.598540967752022,-0.8269323657218202,407.83092573285103,657.9108271971345,9.597150717991797,-0.8547417591581844,0.0914816632866859,0.8978654146194458,0.0932652410591197,0.8978651762008667,3,14.919342454999423,0.0914816632866859
test_A_00000548,A,1,dram_wide,1,540.0690547551394,79.45980502787302,9.312544368937631,-1.1135848938027513,539.9854493895546,79.39996668696404,9.238987387615929,-1.08977452998626,0.7224420309066772,0.8037733435630798,0.0543598067119967,0.8377804160118103,3,15.240864833998783,0.7224420309066772
test_A_00000549,A,2,dram_legacy,1,97.09208793799588,512.6664097819906,9.70622180962269,-0.4489367653835714,96.59530841559172,512.6549136340618,9.659899143480818,-0.4274930691517352,0.8918907642364502,0.8918907642364502,0.0342760431883874,0.8918927311897278,3,15.438549746999342,0.9251692891120912
test_A_00000550,A,3,dram_legacy,1,245.2758724549805,464.456878872656,10.268490594577608,-4.816933012732882,245.22489205002785,464.46642779558897,10.261725163881016,-4.656465634567455,0.8832807540893555,0.8832807540893555,0.03444875836909,0.8832812905311584,3,19.178934838000718,0.8863593935966492
test_A_00000551,A,4,dram_dense,1,729.8630732848361,354.725077742602,8.703885461651275,0.756741864875293,729.7189440727234,354.60470079630613,8.697680514565253,0.5977225453222295,0.8420268893241882,0.9378578662872314,0.0276660511492038,0.9378587007522584,3,10.780788338001004,0.8420268893241882
test_A_00000552,A,1,finfet_10nm,1,667.2532743847851,863.9962537861666,11.329397495212309,-2.632600864939806,667.4109437018633,863.8827295005322,11.380149239616044,-2.89623014916183,0.8068731427192688,0.8869818449020386,0.3299107968960821,0.8869830965995789,3,22.01899823900021,0.8068731427192688
test_A_00000553,A,2,dram_compact,1,153.35282783499525,640.9479381553083,8.692954753571161,0.4043714850348099,153.20379580557346,640.9067905470729,8.677825234126363,0.1558200726498985,0.7560299038887024,0.9086215496063232,0.0273246306175845,0.9086214900016784,3,11.84598402699703,0.7560299038887024
test_A_00000554,A,3,dram_dense,1,644.0391860869172,559.6999533337859,11.704120873956445,3.823296290383066,643.7032245993614,559.6650156825781,11.693919595287298,3.8874223996866033,0.4688751697540283,0.9008222818374634,0.0187088857606128,0.9008216261863708,3,19.264333339000583,0.4688751697540283
test_A_00000555,A,4,dram_loose,1,498.6577002370236,590.5404030784025,10.515518115338468,2.2719867117632573,498.4810895677656,590.5269339252263,10.529025090857164,2.091430860661002,0.4575416147708893,0.8629136085510254,0.0296299168300977,0.8629133701324463,3,18.51129749499887,0.4575416147708893
test_A_00000556,A,1,finfet_28nm,1,111.53468026257616,539.8706788579403,8.926133077913596,-0.1048263573777497,111.44850198552012,539.8173218369484,9.010171153544317,-0.1850298863235472,0.6482949256896973,0.9009741544723512,0.0570362268613013,0.9031378626823424,3,20.78832200000033,0.6482949256896973
test_A_00000557,A,2,finfet_14nm,1,634.4738205951337,445.6722301427381,10.68031793987145,2.139238494344095,634.3965305387974,445.68108424544334,10.692719099991583,1.8331809368371048,0.8770603537559509,0.8792708516120911,0.0673407347081962,0.8798249959945679,3,18.87865333299851,0.8770603537559509
test_A_00000558,A,3,finfet_10nm,1,584.2452438122125,597.4528789909186,10.732322285235393,-0.0325697359137837,584.1549980342388,597.4582993760705,10.753850230010372,0.0195508228248231,0.9254016876220704,0.928282618522644,0.0207576468227059,0.928282618522644,3,18.811750004002533,0.9254016876220704
test_A_00000559,A,4,dram_legacy,1,272.2239829977846,376.0598719859186,9.960300056260092,2.087974944746441,272.868485301733,376.0407661050558,10.00798532041754,1.9873073410013176,0.0478043928742408,0.8680832982063293,0.3414035214317765,0.868084192276001,3,16.710403042001417,0.0478043928742408
test_A_00000560,A,1,finfet_7nm,1,145.92344006745918,555.1650006736008,9.531705756276546,3.691731987943493,145.13922935724258,555.2618781030178,9.585890498853162,3.51099322150394,0.7784798741340637,0.8982297778129578,0.0170894011435046,0.8982295989990234,3,15.540926292000222,0.7784798741340637
test_A_00000561,A,2,dram_dense,1,816.2944887322367,266.1026569252763,8.872721756039901,4.702660802667376,816.242952004075,266.13906610012054,8.94807682167634,4.755545486581026,0.8850165009498596,0.8850165009498596,0.0326865027331832,0.9011258482933044,3,12.96119648899912,0.8913164734840393
test_A_00000562,A,3,dram_legacy,1,918.84991562992,56.6962729946743,10.758715193126482,1.3227445843816046,918.2538285702468,56.72948196530342,10.863746805433632,1.4415488038508164,0.8308252096176147,0.8344424366950989,0.0287386238610499,0.8344436287879944,3,19.780881804999808,0.8308252096176147
test_A_00000563,A,4,finfet_45nm,1,278.30456612233934,213.78844411023044,9.074791913883196,-4.027267725843391,278.4156764745712,213.69793151319027,9.006837796367533,-4.049332884672444,0.8021728992462158,0.8021728992462158,0.0127390826067855,0.8021731972694397,3,17.691763725000783,0.9110680222511292
test_A_00000564,A,1,finfet_14nm,1,268.10674718669463,275.1437394663051,9.469087040586055,-4.2677726206699775,268.9293238297105,275.13627518713474,9.503331493680353,-4.302832395824571,0.5234626531600952,0.7308251857757568,0.0707000023114816,0.7150810956954956,3,14.61901398199916,0.5234626531600952
test_A_00000565,A,2,finfet_7nm,1,758.282802645542,354.0903400682221,11.191282728509456,4.867324739301868,758.4874812131748,354.2068486213684,11.175492419424058,4.683177087845009,0.7847987413406372,0.7847987413406372,0.1616036327946435,0.7878044247627258,3,20.829806344001558,0.8866548538208008
test_A_00000566,A,3,finfet_14nm,1,771.2071285688671,84.14878642758572,9.254470305437158,-3.371367190601463,771.1869024038315,84.15711572766304,9.183447185259576,-3.434825729493733,0.8487257361412048,0.8487257361412048,0.0314445130500896,0.8855732679367065,3,17.40949494799861,0.8915103673934937
test_A_00000567,A,4,finfet_22nm,1,785.7060971830272,122.1846651277308,9.327277802188991,0.8138402293691085,786.0904887095094,122.17762327194214,9.36074963528386,0.6522688011641852,0.8512036204338074,0.8758270144462585,0.0244214235632152,0.8758264183998108,3,15.950081021997905,0.8512036204338074
test_A_00000568,A,1,finfet_22nm,1,870.1212749665751,234.50222737790463,8.013440305395271,4.405168697842155,870.7906279265881,234.56801196187732,8.067833933587478,4.364839270590224,0.8278968334197998,0.8278968334197998,0.0280663487728493,0.8278964757919312,3,11.604387901999871,0.9490303993225098
test_A_00000569,A,2,finfet_28nm,1,75.87671317830547,923.449965123216,10.90790476428262,1.5242051949527564,74.98061320185661,923.4459362663328,11.036821981334905,1.4281141931547634,0.5253975987434387,0.5253975987434387,0.3945489533850969,0.6850807070732117,3,17.95442850699692,0.9329594373703004
test_A_00000570,A,3,dram_dense,1,404.16319714468807,222.24442654181783,11.740236376689758,-2.3428123482383856,404.306093364954,222.2801784723997,11.761827622862896,-2.3140873035009677,0.7478238344192505,0.917705774307251,0.0163382772009058,0.9177045822143556,3,23.03260834899993,0.7478238344192505
test_A_00000571,A,4,dram_legacy,1,380.8054963996608,511.1063926416475,10.460270910805695,3.9631367628176086,381.44865245744586,511.1369069218636,10.459107654304992,4.055483710855556,0.5909318327903748,0.9246351718902588,0.0973155298299175,0.930687427520752,3,17.966935699001624,0.5909318327903748
test_A_00000572,A,1,dram_legacy,1,678.6204174619546,164.69335092765095,9.546867707713227,-4.657414650641715,677.5924950540066,164.6581260561943,9.636358432138309,-4.918935467830851,0.8405624032020569,0.8405624032020569,0.0536650529512446,0.8405620455741882,3,15.282803998998132,0.863914966583252
test_A_00000573,A,2,dram_compact,1,535.0445367994166,198.05361143650805,11.883368947850697,1.0380381349493917,535.7988491356373,198.0697515755892,11.810465507265553,0.8731107478241219,0.8065648674964905,0.8065648674964905,0.0759200269003257,0.8065659403800964,3,19.613068116999784,0.878415584564209
test_A_00000574,A,3,finfet_22nm,1,166.2003220047194,865.3792043913995,11.64170607823202,2.0600475973006933,165.38983922451737,865.3352663516998,11.446853458958383,1.7565504863291554,0.7654234170913696,0.7654234170913696,0.0252282908716808,0.7654221653938293,3,22.55421646600007,0.9311705231666564
test_A_00000575,A,4,dram_wide,1,81.64507294108353,782.5524400908657,11.635246554742654,-2.82111326249559,81.73857972025871,782.5521383471787,11.71819556422128,-2.8746693268407504,0.7992956638336182,0.909479320049286,0.0142407882434513,0.909479022026062,3,22.696040224996977,0.7992956638336182
test_A_00000576,A,1,finfet_14nm,1,339.4869177689483,561.6538309455455,9.844920332223747,-0.1827800336391662,339.006583369337,561.7370094358921,9.893195389633108,-0.2723918721629793,0.8131669163703918,0.844199538230896,0.0147158904828575,0.8441993594169617,3,9.427475810000033,0.8131669163703918
test_A_00000577,A,2,finfet_7nm,1,949.0135547423783,306.10815908974814,11.56870195113899,-1.054116631864214,948.6548584103584,306.0642674416304,11.492274297797582,-1.1539682386589274,0.7429272532463074,0.8542166352272034,0.2255397255719577,0.8800015449523926,3,17.004072513998835,0.7429272532463074
test_A_00000578,A,3,finfet_28nm,1,305.0045602535331,355.30196268074343,9.66784908185188,-3.9948749219897928,305.3216024041176,355.3007676899433,9.668096782089348,-4.018331650854994,0.8785989284515381,0.8947073221206665,0.0108671707497413,0.8947066068649292,3,18.13009757100008,0.8785989284515381
test_A_00000579,A,4,dram_1x,1,580.6007378315988,422.3299744921403,10.830855241304214,-4.765991252438799,581.331464394927,422.3717617988586,10.827558990036124,-4.879664118657806,0.8158801198005676,0.8158801198005676,0.190295732713255,0.8158811330795288,3,19.682194927998356,0.8221326470375061
test_A_00000580,A,1,finfet_14nm,1,868.6631411844985,749.8563211848807,9.301271893479107,4.99678027417364,350.5190803408623,783.2665766477585,11.799539715585016,-0.0165171546749665,0.0329247042536735,0.2444893270730972,0.7099025045716539,0.2481547594070434,3,21.90891035499953,0.0329247042536735
test_A_00000581,A,2,finfet_45nm,1,266.04422989166954,866.7540589661584,9.70643920728661,-1.459701138149713,266.4940105625428,866.6986034810543,9.742937491137097,-1.6570680896650123,0.8529480695724487,0.8529480695724487,0.0292733457776741,0.8529486656188965,3,18.57603621400267,0.9007667303085328
test_A_00000582,A,3,dram_wide,1,879.150125765449,211.24126199387945,10.310892513339269,1.718771186841316,879.0284630022943,211.2517929375172,10.470605586258078,1.8291493998264776,0.7661207318305969,0.916574478149414,0.0279092037747601,0.9165743589401244,3,18.010789707001095,0.7661207318305969
test_A_00000583,A,4,finfet_45nm,1,565.0594127552368,366.563533772111,8.815352071971112,-3.688582762133677,565.4336206018925,366.5644355416298,8.815030899963624,-3.787868051157176,0.9123168587684632,0.9123168587684632,0.0245722859781031,0.9123165011405944,3,15.93659288699928,0.9489119052886964
test_A_00000584,A,1,finfet_7nm,1,301.3626204924765,252.65023453550583,9.907376435754587,-0.2318447176832503,301.33590388298035,252.5880396142602,9.902815325407891,-0.0563492140038695,0.8726192116737366,0.8726192116737366,0.0160837071002262,0.8726199865341187,3,16.018701576998865,0.8946405649185181
test_A_00000585,A,2,dram_dense,1,937.686106270218,269.6151355946762,10.851772932950928,3.9907761353052464,937.518951734528,269.6192029863596,10.88190159124618,3.838247680519446,0.833315908908844,0.8576411008834839,0.0115538513267663,0.8576419949531555,3,18.988587091000227,0.833315908908844
test_A_00000586,A,3,finfet_10nm,1,899.5568496178291,76.60605623419127,10.566686924170726,4.32129713255453,898.2849201411009,76.54188710823655,10.35360189578934,4.206334791481226,0.776007890701294,0.776007890701294,0.0442540855942426,0.776008129119873,3,15.72999901199728,0.8105453848838806
test_A_00000587,A,4,finfet_45nm,1,720.9508090439391,777.2830749446168,10.845630859298558,2.3760376451937617,720.3721961379051,777.3342506587505,10.795732264495012,2.5360622084907334,0.8283308744430542,0.8718731999397278,0.37739192230659,0.8939165472984314,3,19.07232757500242,0.8283308744430542
test_A_00000588,A,1,dram_wide,1,757.3972814574553,862.8522287465019,11.85969215307178,4.757737873735049,756.2189189791679,862.8932708576322,11.92972280332016,4.7902344432315465,0.7347854971885681,0.7347854971885681,0.0784895807075939,0.7347855567932129,3,23.754983363000065,0.7755880355834961
test_A_00000589,A,2,finfet_7nm,1,302.3589397599131,902.495082996961,10.02852910192927,1.9893489733448533,302.27366694808006,902.516654163599,10.104862349662248,1.7593513133518393,0.8650834560394287,0.9070212841033936,0.0170868276056154,0.9070216417312622,3,18.589097912001307,0.8650834560394287
test_A_00000590,A,3,finfet_10nm,1,242.27226539969564,134.53746786964103,11.832723986219618,3.247296558869605,242.9973240138497,134.62914112210274,11.83879751127079,3.017759402681023,0.3578425347805023,0.8963329195976257,0.0344487466190086,0.8963331580162048,3,23.06461546100036,0.3578425347805023
test_A_00000591,A,4,dram_dense,1,865.9963592166673,898.7178182916921,10.09466504228316,-2.4824484811455205,866.1183341890574,898.7337396740913,10.001921149525614,-2.515427303165138,0.8352015614509583,0.8352015614509583,0.0549889186702141,0.8352007865905762,3,16.60060056000293,0.905526876449585
test_A_00000596,A,1,dram_loose,1,751.6926356894851,729.4340051518238,8.358031076491883,0.323333016939852,751.4225850701332,729.4390474297106,8.320444870467083,0.3410081244787315,0.7455139756202698,0.7653961181640625,0.2388224597604234,0.7653956413269043,3,11.66446539699973,0.7455139756202698
test_A_00000597,A,2,dram_legacy,1,339.034307403424,245.1375820596552,8.585726725075121,4.501856263254409,338.367016017437,245.12108889222145,8.594726499639023,4.4530969665015565,0.845243513584137,0.845243513584137,0.0225087294062891,0.8452409505844116,3,9.76493322600072,0.8923637270927429
test_A_00000598,A,3,dram_loose,1,349.9977725586304,879.0665687113885,9.760493818885683,-2.409306912734015,350.2031966596842,879.0707485452294,9.770104932466907,-2.459029213332212,0.8190306425094604,0.8190306425094604,0.0187263019300718,0.8190306425094604,3,15.660205791002229,0.909579336643219
test_A_00000599,A,4,finfet_28nm,1,488.3516207114792,290.8036728052808,9.510487637073345,-1.300782070279821,488.13992930948734,290.78694728016853,9.548324878609687,-1.2570680896650126,0.5742892622947693,0.7957432866096497,0.0808802954859768,0.7957450747489929,3,17.799746502001653,0.5742892622947693
test_A_00000592,A,1,finfet_45nm,1,585.0238020616745,515.9636048364018,11.562949215049306,-3.280352215527629,584.8373159915209,515.935546644032,11.551381751615573,-3.3147573033330526,0.2657051086425781,0.8119648694992065,0.3986440204029259,0.8119665384292603,3,22.489626876998955,0.2657051086425781
test_A_00000593,A,2,finfet_28nm,1,185.6197635403913,263.67899514184774,11.27747743951267,1.0300082385297635,185.12679778039453,263.75227972865105,11.303823138351676,1.020378988162194,0.5140498876571655,0.6565778255462646,0.1765639135162562,0.6973689794540405,3,18.687149628000043,0.5140498876571655
test_A_00000594,A,3,dram_wide,1,762.5424327991869,106.28732776352444,8.836137675809697,1.973771861080232,762.3490028679371,106.39315941929816,8.929417439856712,1.813983782833796,0.9109093546867372,0.9240205883979796,0.0248679467879747,0.9240199327468872,3,18.02544901800138,0.9109093546867372
test_A_00000595,A,4,dram_wide,1,518.614479144292,531.5799237859359,11.010939216663717,-3.338429929958676,518.5179998762906,531.5924065932631,10.938348294936327,-3.402898578680799,0.0427453704178333,0.9009488224983216,0.6443485844498867,0.900949478149414,3,20.12264031900122,0.0427453704178333
test_A_00000600,A,1,dram_wide,1,608.1826358729576,865.6651335075671,9.68158899292132,-2.6405481526036056,114.68534256369207,30.341038191598717,11.052338586167371,-1.9637249811658677,0.0,0.0,0.755949090520362,0.5041975975036621,3,17.885810718998982,0.083914503455162
test_A_00000601,A,2,finfet_22nm,1,45.818482597120806,904.0572081744024,10.95061294219466,2.045697226703215,126.93032944202425,900.8792433962226,10.990915408871402,2.170229476170494,0.1675319671630859,0.6662684082984924,0.3135270500085387,0.6920432448387146,3,19.079748189000384,0.1675319671630859
test_A_00000602,A,3,finfet_28nm,1,83.49038583220374,187.4206661291965,10.857889226697216,4.613799769960137,83.32174448668957,187.40535502135756,10.784635417347545,4.7364389533484745,0.7248141765594482,0.7248141765594482,0.4315004133260102,0.7248136401176453,3,19.295952829997987,0.9483795762062072
test_A_00000603,A,4,dram_legacy,1,471.191645284706,481.36069899047976,9.023980809693978,1.751701414363643,471.3252326697111,481.3505673110485,9.018004844449711,1.844277679008216,0.8394116163253784,0.8529353737831116,0.0463010385223592,0.8529355525970459,3,16.31993860500006,0.8394116163253784
test_A_00000604,A,1,finfet_45nm,1,125.2948957426944,402.4544654644328,10.427312998037548,3.6190930184482335,125.4224405437708,402.4799028709531,10.423706610355724,3.5639435605183247,0.9113635420799256,0.9113635420799256,0.0084444393207537,0.9113640189170836,3,18.024469341999065,0.9439005851745604
test_A_00000605,A,2,finfet_45nm,1,440.1011471147684,364.3137731089914,9.84612567238542,-3.08512293097405,439.8913865685463,364.3532411009073,9.83912398042146,-3.1398378283379595,0.7413374781608582,0.7413374781608582,0.0408972885966484,0.7956329584121704,3,12.498081384997931,0.8052970170974731
