split,id,mode,severity,gt_m,gt_rot,generated,top1,first_hit,best_s_err,best_r_err,band,n_cands,secs
sev1,100,gat,0.2500003038001193,11.598399394714242,-1.8355137615347648,True,True,0,0.007282674905343108,0.10875814846439402,False,3,0.7323980000001029
sev1,101,gat,0.2500009571571213,11.261416943466251,-2.4350132987201767,True,True,0,0.004725250049262728,0.08748914121870488,False,3,0.7229325999996945
sev1,102,gat,0.2500000951637802,9.48869366215445,-3.1899542962107907,True,True,0,0.0055963873676287985,0.046113681288999064,False,2,0.5025896000006469
sev1,103,gat,0.2500002707195807,9.239763654430448,-1.89463903697902,False,False,-1,0.04244722825043228,0.13070701447880984,False,3,0.7421524999990652
sev1,104,gat,0.2500001612779853,9.046219796377278,2.790130965871405,True,False,1,0.01009314059432634,0.026198943371194883,False,2,0.5179090000001452
sev1,105,gat,0.2500003748734506,9.35218983163016,0.0610781916561649,True,True,0,0.001636920606873772,0.005350101655323784,False,3,0.7063479999997071
sev1,106,gat,0.2500005683449285,9.385908936637597,3.435371774298371,True,True,0,0.0019044450578384923,0.08784761679689934,False,3,0.7179636000000755
sev1,107,gat,0.2500006622934216,11.592648650952114,0.637853848458426,True,True,0,0.0048770810601305925,0.014621994040101893,False,3,0.7370344999999361
sev1,108,gat,0.2500001531650559,11.188598570345077,3.609106088677139,True,True,0,0.003816432980975448,0.08124204367671872,False,2,0.51832370000011
sev1,109,gat,0.250000266897524,9.532567181598278,-1.6576791920802705,True,True,0,0.018424916138030645,0.6019511020794293,False,2,0.5028074000001652
sev1,110,gat,0.2500008568576015,10.704355518231385,1.5897573920045769,True,True,0,0.006762621706462148,0.049562832997526174,False,2,0.5275402999996004
sev1,111,gat,0.2500005923511027,8.467983036074548,1.3358364862705532,True,True,0,0.02080624959017294,0.28010839626971196,False,2,0.6365521999996417
sev1,112,gat,0.2500007534549753,10.8995786964837,0.1672870297182918,True,True,0,0.004172338353654661,0.04267523222018446,False,2,0.6510368999988714
sev1,113,gat,0.2500005484135887,8.690057316879301,2.755849783615892,True,True,0,0.003312950961813864,0.008082238884318027,False,2,0.6139758000008442
sev1,114,gat,0.2500003465285246,9.736276194256636,3.007179778848485,True,True,0,0.010713560392633747,0.04854831115235614,False,2,0.59207779999997
sev1,115,gat,0.2500008216251803,11.276234670125524,4.582647046076263,True,True,0,0.004797586846012472,0.11051109107668378,False,2,0.6141107000003103
sev1,116,gat,0.2500009671845409,10.399699778117036,-4.444525349986507,True,False,1,0.025744374604956755,0.31940667251370325,False,3,0.8216339999999036
sev1,117,gat,0.250000855214977,11.37149930911782,2.8491139382545185,True,True,0,0.00030473733267045295,0.03942988174379902,False,3,0.8634571999991749
sev1,118,gat,0.25000011872131,8.250248188016368,2.3806851915971485,True,True,0,0.0017187616897604411,0.03316103409567672,False,3,0.951635700001134
sev1,119,gat,0.2500008870919437,10.264743620483465,0.3859584137250573,True,True,0,0.0015986106909008722,0.1498904362252675,False,2,0.6958943999998155
sev2,0,none,0.5000006718117646,11.01918820514138,3.617874859886305,True,True,0,0.01968200999209887,0.3260787923856743,False,3,0.6189666999998735
sev2,1,none,0.50000055636915,9.840447226670138,4.013322178278933,True,True,0,0.01377297143340673,0.06905026827977379,False,3,0.596681200000603
sev2,2,none,0.5000002293958908,11.953286520050575,0.95252424588098,True,True,0,0.009018023374344125,0.1720875516171274,False,3,0.6070552000001044
sev2,3,none,0.5000009679218238,10.64847672680716,-1.7381315976071288,True,True,0,0.023410840355706605,0.317596492393712,False,3,0.63036590000047
sev2,4,none,0.5000004892967661,10.254633436934594,-1.2517846217197883,True,True,0,0.0034897772337942547,0.07144473422083975,False,3,0.5974237999998877
sev2,5,none,0.5000009828080382,11.266334970314253,-0.7803714623671665,True,True,0,0.006261669766343581,0.12789561986863862,False,3,0.552878000000419
sev2,6,none,0.5000009182740792,11.456154164820672,1.6907847544520551,False,False,-1,0.006475834080374266,0.4547167769522653,False,3,0.5891578000009758
sev2,7,none,0.5000000159326445,8.42222016643601,-1.9761179503228528,True,True,0,0.002734816693985218,0.07961013967798847,False,3,0.551999799999976
sev2,8,none,0.5000006830004774,9.059968944431038,-1.7823649476831704,True,True,0,0.0048712111585959336,0.10617887231514711,False,3,0.48227849999966566
sev2,9,none,0.5000007804253722,9.836881560345862,-3.000741585857467,True,True,0,0.0014163577537487137,0.05498650414337369,False,3,0.5593389000005118
sev2,10,none,0.5000006198853496,11.839738267467917,2.996792109074722,True,True,0,0.0037714765803459034,0.0525201990755626,False,3,0.6104114000008849
sev2,11,none,0.5000001590778619,10.086461069423809,-1.7385288252476458,True,True,0,0.008981337763315991,0.025403197252564347,False,3,0.6281125999994401
sev2,12,none,0.500000115441633,11.20636759584626,-4.396668575347201,True,True,0,0.005396000227438206,0.019739289651537817,False,3,0.6318722000014532
sev2,13,none,0.5000002213374062,11.01518990412643,0.692466116315237,True,True,0,0.003908597990736583,0.039990273816709165,False,3,0.6683095000007597
sev2,14,none,0.5000005624258353,8.393712885628192,-3.709979529099251,False,False,-1,0.012142042444895211,0.0017755965998818013,False,3,0.667447899999388
sev2,15,none,0.500000609036238,9.186480950678092,4.200237358162884,True,True,0,0.009947562599101976,0.14450926816204301,False,3,0.6916151999994327
sev2,16,none,0.5000000413244342,11.404461705408512,0.4939625579371673,True,True,0,0.012042160834911556,0.2578945804373775,False,2,0.47364890000062587
sev2,17,none,0.5000009608090069,10.392609062743045,3.940365321229738,True,True,0,0.0006329378254934717,0.17643329872952762,False,3,0.6823996999992232
sev2,18,none,0.5000001724315474,11.62505648967066,-4.973262644176288,True,False,1,0.0017928122842390969,0.028990734177129163,False,3,0.6844490999992558
sev2,19,none,0.5000002239677895,10.45915290887286,-1.8603800118844904,True,True,0,0.017854708359702397,0.028163808113827127,False,3,0.6658273999983066
sev2,20,none,0.5000001070193071,11.434040773389782,4.711320080414684,True,True,0,0.003044092453885228,0.2329518295844748,False,3,0.6523333000004641
sev2,21,none,0.5000000212028622,11.149456445970351,4.404778093257205,True,True,0,0.02085389242125681,0.12308595174321546,False,3,0.6604428000009648
sev2,22,none,0.5000009724667301,9.132077414617754,-0.9281539381866296,True,True,0,0.006450404254459,0.18330224181505284,False,2,0.49983090000023367
sev2,23,none,0.5000001138431608,8.094996683466317,-4.315710958915701,True,True,0,6.112656565021875e-05,0.07964298141591097,False,3,0.5276591000001645
sev2,24,none,0.5000008159530983,8.018335176728373,-2.5830689933097157,True,True,0,0.0005491357159703054,0.2923192091921769,False,3,0.6468985000010434
sev2,25,none,0.5000004583858179,8.696625905063835,-1.7121571623409635,True,True,0,0.002250863973302005,0.34357092765987773,False,2,0.4943412000011449
sev2,26,none,0.5000005660300978,10.992070956289952,0.0600624562766256,True,True,0,0.004822932438809289,0.11579054627746671,False,2,0.4897833000013634
sev2,27,none,0.5000003864123292,8.565471089423895,0.999092139018023,True,True,0,0.014653241472746676,0.054820229018864075,False,3,0.6860814000010578
sev2,28,none,0.5000006234614497,11.969666694865584,-2.545090450344536,False,False,-1,0.03691018815542088,1.0172264053441153,False,3,0.6712035000000469
sev2,29,none,0.5000000882956988,8.139266910071889,1.4005921163340034,True,True,0,0.010917491724486972,0.16452413883421357,False,3,0.614310299999488
sev2,30,none,0.5000003106746803,10.450458172653196,-2.9074446786802053,True,True,0,0.02003470853988151,0.08778456617915387,False,3,0.6482412000004842
sev2,31,none,0.5000005075396906,9.168551350904025,2.3615097314229807,True,True,0,0.0005925025744506449,0.1254417539231909,False,3,0.6493021999995108
sev2,32,none,0.5000006343955854,10.21840251626771,-1.2493374722453965,True,True,0,0.0204188929262634,0.08215320224287281,False,2,0.4934840999994776
sev2,33,none,0.5000009843302708,11.783276333626787,3.2856196397796893,True,False,1,0.006371097392766597,0.11843536977716607,False,2,0.48949249999895983
sev2,34,none,0.500000595170717,11.658018297602094,-4.119276759935978,True,True,0,0.009085053925494439,0.0053350375621290524,False,3,0.6520069999987754
sev2,35,none,0.5000003419968422,8.155849480897523,-0.1436424354357264,True,True,0,0.00016441986983577146,0.02354183456679715,False,2,0.5022642999992968
sev2,36,none,0.5000004428128061,9.9488979161732,3.4075259792492005,True,False,1,0.008267753262158823,0.17145800174941073,False,3,0.6506101999984821
sev2,37,none,0.5000000662054528,8.680159257477875,-4.441703018949009,True,True,0,0.0048359363321061055,0.5025688910501502,False,2,0.5148274000002857
sev2,38,none,0.5000008695912241,9.94301208437386,-4.931837950217498,True,True,0,0.023946169855589623,0.012433959781660953,False,3,0.6849648999996134
sev2,39,none,0.500000884527276,8.878880891340412,0.9130916475001368,True,True,0,0.006994362808178892,0.21152014999797053,False,2,0.49684759999945527
sev2,40,none,0.5000004350928073,10.78797513784163,-2.0842254930897344,True,True,0,0.017044270981582534,0.1399535830905756,False,3,0.6529229000007035
sev2,41,none,0.5000004499395815,10.2983449307585,-0.4042710285699744,True,True,0,0.003741971052238845,0.001018781067661123,False,3,0.6508321999990585
sev2,42,none,0.5000003002824592,10.293903408825685,-1.860851334134268,True,True,0,0.009998190104677916,0.20837549163574032,False,3,0.6905676000005769
sev2,43,none,0.5000001672384671,10.862963795403587,-1.725584472033316,True,False,1,0.027980098871106307,0.10723125796416033,False,3,0.677936400001272
sev2,44,none,0.5000006091652711,8.519473221611234,-1.3880034902343272,True,True,0,0.0006504156967085009,0.15193551273453743,False,3,0.7078259999998409
sev2,45,none,0.500000754045801,9.844762134832829,-4.983064091545701,True,True,0,0.006609394978419323,0.03879218154654218,False,3,0.637341199999355
sev2,46,none,0.5000001964540292,11.368600943690556,3.615171639264764,True,True,0,0.029682455738171493,0.09303229323460549,False,3,0.6055708000003506
sev2,47,none,0.5000004768273002,11.506211488910024,4.916789620628176,True,True,0,0.02389504666496854,0.5692654631267038,False,3,0.55533959999957
sev2,48,none,0.5000007003070258,8.37512411936845,2.1585753795185783,True,True,0,0.002873129808347832,0.047119199516895804,False,3,0.4688610000011977
sev2,49,none,0.5000005983935056,8.740533185755675,4.387767434258741,False,False,-1,0.19295365185703556,1.1516994567589514,False,3,0.4783313999996608
sev2,50,none,0.500000696489405,11.748453725325636,-2.985527463630886,True,True,0,0.01328300519458464,0.18165680637163728,False,3,0.513584100001026
sev2,51,none,0.5000004847467051,10.47506136912715,0.9405969648595436,True,True,0,0.01585139875567523,0.11513112514129764,False,2,0.3463141000011092
sev2,52,none,0.500000964994039,10.331219433540925,4.7958215952949175,True,True,0,0.017685481383359056,0.058280370954767236,False,3,0.4572752000003675
sev2,53,none,0.5000007440786877,10.93623974985408,4.325826903565122,True,True,0,0.0021141443273275887,0.08975892606533176,False,3,0.49631919999956153
sev2,54,none,0.5000007312940006,8.53263279250957,-1.925000358877369,False,False,-1,0.011641567281289197,0.8692722688765278,False,3,0.5895119000015256
sev2,55,none,0.5000004945512114,11.203049958124703,2.5715119919880616,True,True,0,0.006345053100744802,0.1551041269893232,False,2,0.34410570000000007
sev2,56,none,0.5000003156645837,10.870550223965424,1.55098533008461,True,True,0,0.0010501572643042425,0.20346117258313767,False,3,0.5321209000012459
sev2,57,none,0.5000009840208013,11.722048297788684,-4.829123128061256,True,True,0,0.012453940408072793,0.08070692818926961,False,3,0.4899697000000742
sev2,58,none,0.5000003811973409,10.319789530362096,-3.935904992512716,True,True,0,0.006024975674656788,0.11982309748812492,False,2,0.3761458999997558
sev2,59,none,0.5000004478402298,8.772907831180234,4.021086179250744,True,True,0,0.0021530188945180716,0.07681426925158519,False,3,0.4823882999990019
sev2,60,none,0.5000004637237416,11.642147626294442,-1.424341926596192,True,True,0,0.0029980170283675682,0.07681776909471982,False,3,0.46733339999991586
sev2,61,none,0.5000006080227132,11.697412701975656,-2.9952775185885416,True,True,0,0.004403936967757001,0.12933427890956573,False,3,0.5947550000000774
sev2,62,none,0.5000004078193155,10.548728942420569,4.221011828550596,True,True,0,0.0009752883035040818,0.3068522164498244,False,3,0.7690604999988864
sev2,63,none,0.5000009028046091,8.37613091834434,3.823590995377703,True,True,0,0.002629967500437812,0.05179720712418945,False,3,0.9202649000017118
sev2,64,none,0.500000134331622,11.460124696296845,2.909538314311763,True,False,1,0.006820055376185848,0.14618977568907798,False,3,0.898878699999841
sev2,65,none,0.5000005521024454,8.247601566350966,-2.881688098212428,True,False,2,0.014020506952304421,0.04887236821495122,False,3,0.7211620999987645
sev2,66,none,0.5000004719956506,9.64259096686393,0.9769860280641652,True,True,0,0.001101877664451015,0.07874206193667599,False,3,0.7051030000002356
sev2,67,none,0.500000678944293,9.702980702542234,3.3220265483797533,False,False,-1,0.049556395326713444,0.2615655866215083,False,3,0.7575913000000583
sev2,68,none,0.5000004048593238,11.961411449010726,-1.6531734487525696,True,True,0,0.004757210473514679,0.41710547125277975,False,3,0.760406100000182
sev2,69,none,0.5000004223941573,9.459041986201942,-2.697582141965792,True,True,0,0.017681063150504682,0.13523358803168462,False,3,0.6458162999988417
sev2,70,none,0.5000001260729302,9.783478204773834,-0.2281126079364384,True,False,1,0.0019978766103946836,0.06092833793391483,False,3,0.7565119000009872
sev2,71,none,0.5000002031970078,10.506746738561285,4.336931795082066,True,False,1,0.0033358878643861994,0.01059236241940642,False,2,0.5167094999997062
sev2,72,none,0.500000551409929,8.440074353529738,-4.085720806388268,True,False,1,0.003583415976254285,0.1503471711115214,False,3,0.7519922999999835
sev2,73,none,0.5000006142617281,9.902751836925589,-4.170235717776518,True,False,1,0.021739629081843456,0.11450762777567736,False,3,0.6801966000002722
sev2,74,none,0.5000009118971918,9.724110734692225,3.663489285362191,True,True,0,0.008731519210266278,0.24708142036345304,False,2,0.5525308000014775
sev2,75,none,0.5000007543163499,11.33631390400419,-3.927927940102081,True,True,0,0.006775134957520273,0.3081400373977088,False,2,0.5068380999982764
sev2,76,none,0.5000001793846881,9.182797479897058,-2.584737156044156,True,True,0,0.0006257893397732782,0.06773868645437231,False,3,0.701655099999698
sev2,77,none,0.5000007190310809,11.951767227703176,1.3993637638456713,True,True,0,0.004399373630443369,0.017044101153067093,False,3,0.7375467999991088
sev2,78,none,0.5000006885575261,9.13521029297869,-3.6464058703059,True,True,0,0.004580156209245782,0.11854182530547952,False,2,0.5350295000007463
sev2,79,none,0.5000007810468591,8.72540036164925,0.00422895965246,True,True,0,0.0007510613556003279,0.05149913034838111,False,3,0.7139428999998927
sev2,80,none,0.5000002808876824,11.337061610115551,-2.7325636705104817,True,True,0,0.003960850057874579,0.14897153550922004,False,3,0.7799862000010762
sev2,81,none,0.5000002982053035,9.167139794697253,0.5460555651204757,True,True,0,0.0010811647525351376,0.43459938511879337,False,3,0.7600357999999687
sev2,82,none,0.5000004128674154,10.30799836509066,-0.6386440701719582,True,True,0,0.0028019672939144334,0.30562783982720065,False,3,0.7095826000004308
sev2,83,none,0.5000005828504885,10.72257949166288,-2.060171364819614,True,True,0,0.005852083956210793,0.10701290518290918,False,2,0.5292312000001402
sev2,84,none,0.5000004236172434,9.224771257408872,-3.1605800825636585,True,True,0,0.00424517464971141,0.1869440749378133,False,2,0.515734299999167
sev2,85,none,0.5000005933937803,11.459701015746282,3.110834175853899,True,True,0,0.0059480634931468965,0.22229035585558155,False,3,0.7305407999992894
sev2,86,none,0.5000003818818591,11.555468104641974,-3.545146671068433,True,True,0,0.006620061248527046,0.05160108142925379,False,3,0.694413600000189
sev2,87,none,0.5000009090093612,8.40039798686499,4.328764838503158,True,True,0,0.004831320947355502,0.01875931899831418,False,3,0.6747007999983907
sev2,88,none,0.5000004403401154,10.241377607935314,3.087799379884805,True,True,0,0.007641418010995529,0.03207128988396413,False,3,0.7107145999998465
sev2,89,none,0.5000005498253098,9.513324495627348,4.716622552350405,True,True,0,0.021949367906898228,0.04730947014980558,False,3,0.7011069999989559
sev2,90,none,0.5000000323608202,8.707835680771193,4.093231098001722,True,True,0,0.026774428618204216,0.14283687949806811,False,3,0.6704914000001736
sev2,91,none,0.5000008269560484,11.230405482958147,-3.81515602517847,True,True,0,0.016269535231274473,0.060232177323422675,False,1,0.32631770000079996
sev2,92,none,0.500000168982826,9.431124844558225,0.5129865282442303,True,True,0,0.0010452794581037553,0.07060560675703142,False,3,0.7361863000005542
sev2,93,none,0.5000009311435908,8.47433140173196,0.8039284311476038,True,True,0,0.0013849559583461945,0.4432486561497069,False,3,0.6805588999995962
sev2,94,none,0.5000007030548418,9.855901087915411,3.975139064353279,True,True,0,0.003343384916946467,0.09975086185138649,False,3,0.6985223000010592
sev2,95,none,0.5000007191568951,10.116736149225272,1.8576481509879104,True,True,0,0.010161787873941348,0.385512195988331,False,1,0.3134043999998539
sev2,96,none,0.500000970011961,8.56775294184241,-4.977493512719207,True,True,0,0.0006064688218741292,0.03322160272004737,False,2,0.5461563999997452
sev2,97,none,0.5000006141740446,9.135688906848014,4.846717542851343,True,False,1,0.019427650849144322,0.08278552035113318,False,3,0.7014006000008521
sev2,98,none,0.5000002970953331,10.518595304948464,2.187117963820304,True,True,0,0.0022056901971741066,0.13138987381946343,False,3,0.7106002999989869
sev2,99,none,0.5000000695647061,10.141004262032988,0.1346200503181815,True,True,0,0.007676043376090707,0.07889196031734039,False,1,0.3449700999990455
sev2,100,none,0.5000008320083293,10.020925724154289,3.2315746042717617,True,True,0,0.015579923778322284,0.1848332607269767,False,3,0.696692699999403
sev2,101,none,0.5000000094511554,9.021914025769748,0.2296207482769574,True,True,0,0.00720102335491696,0.17363149922535587,False,3,0.6932582999997976
sev2,102,none,0.5000009135950896,11.977221383396952,-3.8625613554407625,True,True,0,0.00073861823369997,0.5150371979392907,False,3,0.7325113999995665
sev2,103,none,0.5000000326469873,11.225755239187436,-3.096942618259656,True,True,0,0.005882974188022232,0.15267070826049745,False,3,0.6905588999998145
sev2,104,none,0.5000006485733414,11.787074446068624,-2.757710241197021,True,True,0,0.0061380013823738415,0.006221781303189289,False,3,0.6929906000004848
sev2,105,none,0.5000004888278032,10.697988579838489,1.22752685581463,True,True,0,0.02111169059056137,0.28325494581547106,False,2,0.4671211000004405
sev2,106,none,0.5000005945777851,11.643362560423231,2.4732251408177337,True,False,1,0.00337192919741229,0.1257009833162619,False,3,0.6946567000013602
sev2,107,none,0.5000007440789666,11.549651080810854,-4.898323976737712,True,True,0,0.004714504798270324,0.04594793326144764,False,2,0.4955672999985836
sev2,108,none,0.5000004874701184,11.436865622152048,3.3750664634576246,True,True,0,0.003294493900028632,0.041341401541113765,False,3,0.7245132999996713
sev2,109,none,0.5000004261341903,10.906049362727742,4.885106054479975,True,True,0,0.0032031436623328924,0.024724001770550785,False,2,0.5476839000002656
sev2,110,none,0.5000004665393043,10.944525093974006,0.3957461341481538,True,True,0,0.004443048904009957,0.159678156648364,False,3,0.6763771999994788
sev2,111,none,0.5000006437862093,10.558914909506038,2.3072765137405518,True,True,0,0.0016212690557810766,0.1826647162424444,False,2,0.529475100000127
sev2,112,none,0.5000003709603963,9.613993143933453,-2.502985657522493,True,False,1,0.003318588783995227,0.08060647747876892,False,3,0.7009866000007605
sev2,113,none,0.5000008069433134,11.739811937496496,-3.3969037869264964,True,True,0,0.0015056444337459942,0.1608358094267066,False,2,0.5131329000014375
sev2,114,none,0.500000989236222,10.048315125915664,-0.5278588000444193,True,True,0,0.0034217779781583863,0.2360627325437885,False,3,0.6061896000010165
sev2,115,none,0.5000009826867344,10.467150754980494,0.9684165941628562,True,True,0,0.003831011207760861,0.024144684163697305,False,3,0.5929897999994864
sev2,116,none,0.5000002947217204,8.18100506175955,4.741696505738933,True,True,0,0.0012196476826721425,0.056677370509911285,False,2,0.4802168000005622
sev2,117,none,0.5000001424253064,10.59191941153425,-3.525901263971596,True,True,0,0.010668096328977536,0.05376530897201626,False,3,0.6901459000000614
sev2,118,none,0.5000008924239385,10.270895739131376,-3.550337803318349,True,True,0,0.0175959137325627,0.13392993831961109,False,3,0.6933745000005729
sev2,119,none,0.5000003568516116,10.25034925817558,1.8057442068317595,True,True,0,0.005791632173233221,0.13852770316739926,False,3,0.6221046999999089
sev2,0,anscombe,0.5000006718117646,11.01918820514138,3.617874859886305,True,True,0,0.0004770027104824794,0.14605716261390533,False,2,0.4879160000000411
sev2,1,anscombe,0.50000055636915,9.840447226670138,4.013322178278933,True,True,0,0.01377297143340673,0.04240591172190822,False,3,0.7456672999996954
sev2,2,anscombe,0.5000002293958908,11.953286520050575,0.95252424588098,True,True,0,0.009018023374344125,0.10320384411986128,False,3,0.652431999998953
sev2,3,anscombe,0.5000009679218238,10.64847672680716,-1.7381315976071288,True,True,0,0.022102482093990298,0.20614031239203,False,3,0.7312641000007716
sev2,4,anscombe,0.5000004892967661,10.254633436934594,-1.2517846217197883,True,True,0,0.001810445936364299,0.04001144578084248,False,3,0.753644999998869
sev2,5,anscombe,0.5000009828080382,11.266334970314253,-0.7803714623671665,True,True,0,0.006261669766343581,0.016439439866956285,False,3,0.7112106999993557
sev2,6,anscombe,0.5000009182740792,11.456154164820672,1.6907847544520551,False,False,-1,0.006475834080374266,0.4547167769522653,False,3,0.7579143999992084
sev2,7,anscombe,0.5000000159326445,8.42222016643601,-1.9761179503228528,True,True,0,0.002734816693985218,0.07961013967798802,False,3,0.701240799999141
sev2,8,anscombe,0.5000006830004774,9.059968944431038,-1.7823649476831704,True,True,0,0.0048712111585959336,0.16190696231598833,False,3,0.7293057000006229
sev2,9,anscombe,0.5000007804253722,9.836881560345862,-3.000741585857467,True,True,0,0.002832662546557678,0.05498650414337369,False,3,0.7163467999998829
sev2,10,anscombe,0.5000006198853496,11.839738267467917,2.996792109074722,True,True,0,0.012359201422040179,0.23927586842506798,False,3,0.6430356000000756
sev2,11,anscombe,0.5000001590778619,10.086461069423809,-1.7385288252476458,True,False,1,0.0027208824641237633,0.025403197252564347,False,3,0.6291646999998193
sev2,12,anscombe,0.500000115441633,11.20636759584626,-4.396668575347201,True,True,0,0.005396000227438206,0.0754673796523786,False,2,0.43833079999967595
sev2,13,anscombe,0.5000002213374062,11.01518990412643,0.692466116315237,True,True,0,0.00397878662374203,0.039990273816709165,False,2,0.45982159999948635
sev2,14,anscombe,0.5000005624258353,8.393712885628192,-3.709979529099251,False,False,-1,0.006770763668856406,0.0017755965998818013,False,3,0.7646667000008165
sev2,15,anscombe,0.500000609036238,9.186480950678092,4.200237358162884,True,True,0,0.009947562599101976,0.14450926816204301,False,3,0.6950314000005164
sev2,16,anscombe,0.5000000413244342,11.404461705408512,0.4939625579371673,True,True,0,0.012042160834911556,0.2578945804373775,False,3,0.7032717000001867
sev2,17,anscombe,0.5000009608090069,10.392609062743045,3.940365321229738,True,True,0,0.0006329378254934717,0.2268189487727854,False,3,0.7415833000013663
sev2,18,anscombe,0.5000001724315474,11.62505648967066,-4.973262644176288,True,False,1,0.0017928122842390969,0.028990734177129163,False,3,0.6975378999995883
sev2,19,anscombe,0.5000002239677895,10.45915290887286,-1.8603800118844904,False,False,-1,0.04175721769082754,0.20790416938596268,False,3,0.7434880000000703
sev2,20,anscombe,0.5000001070193071,11.434040773389782,4.711320080414684,True,True,0,0.003044092453885228,0.003116147915315004,False,3,0.6595254999992903
sev2,21,anscombe,0.5000000212028622,11.149456445970351,4.404778093257205,True,True,0,0.018354753101286387,0.2375938232546817,False,3,0.681702599998971
sev2,22,anscombe,0.5000009724667301,9.132077414617754,-0.9281539381866296,True,True,0,0.006450404254459,0.18330224181505284,False,2,0.580983699999706
sev2,23,anscombe,0.5000001138431608,8.094996683466317,-4.315710958915701,True,True,0,6.112656565021875e-05,0.07964298141591097,False,3,0.5936778000013874
sev2,24,anscombe,0.5000008159530983,8.018335176728373,-2.5830689933097157,True,False,2,0.0005491357159703054,0.05520494830929534,False,3,0.6413305999994918
sev2,25,anscombe,0.5000004583858179,8.696625905063835,-1.7121571623409635,True,True,0,0.002250863973302005,0.3435709276598773,False,2,0.4216164999998
sev2,26,anscombe,0.5000005660300978,10.992070956289952,0.0600624562766256,True,True,0,0.0033802482091354123,0.11579054627746671,False,2,0.512698200000159
sev2,27,anscombe,0.5000003864123292,8.565471089423895,0.999092139018023,True,True,0,0.014653241472746676,0.054820229018864075,False,3,0.6737656999994215
sev2,28,anscombe,0.5000006234614497,11.969666694865584,-2.545090450344536,False,False,-1,0.0002062931405646347,0.3302977521573567,False,3,0.7074972000009438
sev2,29,anscombe,0.5000000882956988,8.139266910071889,1.4005921163340034,True,True,0,0.010917491724486972,0.053067958832531126,False,3,0.7238468999985344
sev2,30,anscombe,0.5000003106746803,10.450458172653196,-2.9074446786802053,True,True,0,0.0216825718765704,0.08778456617915387,False,3,0.6880416000003606
sev2,31,anscombe,0.5000005075396906,9.168551350904025,2.3615097314229807,True,True,0,0.0005925025744506449,0.1254417539231909,False,3,0.7367157999997289
sev2,32,anscombe,0.5000006343955854,10.21840251626771,-1.2493374722453965,True,True,0,0.0204188929262634,0.33425466275586513,False,1,0.340974599999754
sev2,33,anscombe,0.5000009843302708,11.783276333626787,3.2856196397796893,True,False,1,0.005467858104748597,0.04955166227989949,False,2,0.5042775000001711
sev2,34,anscombe,0.500000595170717,11.658018297602094,-4.119276759935978,True,True,0,0.0043048169608378185,0.22824739756549395,False,3,0.6716010000000097
sev2,35,anscombe,0.5000003419968422,8.155849480897523,-0.1436424354357264,True,True,0,0.001220160716613934,0.02354183456679715,False,2,0.5924949999989622
sev2,36,anscombe,0.5000004428128061,9.9488979161732,3.4075259792492005,True,False,1,0.009337531866360067,0.008881885749537854,False,3,0.6811624999991182
sev2,37,anscombe,0.5000000662054528,8.680159257477875,-4.441703018949009,True,True,0,0.0048359363321061055,0.0861610260514114,False,3,0.7384718000012072
sev2,38,anscombe,0.5000008695912241,9.94301208437386,-4.931837950217498,True,True,0,0.008533828572924182,0.012433959781660953,False,3,0.7758327999999892
sev2,39,anscombe,0.500000884527276,8.878880891340412,0.9130916475001368,True,True,0,0.006994362808178892,0.322976329999653,False,3,0.6104656000006798
sev2,40,anscombe,0.5000004350928073,10.78797513784163,-2.0842254930897344,True,True,0,0.017044270981582534,0.20883729058784173,False,3,0.6558593999998266
sev2,41,anscombe,0.5000004499395815,10.2983449307585,-0.4042710285699744,True,True,0,0.0016693926547969454,0.056746871068502236,False,3,0.6897595999998885
sev2,42,anscombe,0.5000003002824592,10.293903408825685,-1.860851334134268,True,True,0,0.009998190104677916,0.20837549163574032,False,2,0.5408852000000479
sev2,43,anscombe,0.5000001672384671,10.862963795403587,-1.725584472033316,True,False,1,0.027980098871106307,0.0383475504668942,False,3,0.7538526999996975
sev2,44,anscombe,0.5000006091652711,8.519473221611234,-1.3880034902343272,True,True,0,0.0006504156967085009,0.19558864476693438,False,2,0.5566865000000689
sev2,45,anscombe,0.500000754045801,9.844762134832829,-4.983064091545701,True,True,0,0.006609394978419323,0.03879218154654218,False,3,0.6560344999998051
sev2,46,anscombe,0.5000001964540292,11.368600943690556,3.615171639264764,True,True,0,0.028746270346598643,0.19876377426602554,False,3,0.7620088999992731
sev2,47,anscombe,0.5000004768273002,11.506211488910024,4.916789620628176,False,False,-1,0.024820035583898333,0.02748228937098318,False,3,0.6909770000002027
sev2,48,anscombe,0.5000007003070258,8.37512411936845,2.1585753795185783,True,True,0,0.002873129808347832,0.02176450798037033,False,3,0.7348560000009456
sev2,49,anscombe,0.5000005983935056,8.740533185755675,4.387767434258741,True,False,2,0.012421115760134663,0.15169945675895136,False,3,0.6888772000002064
sev2,50,anscombe,0.500000696489405,11.748453725325636,-2.985527463630886,True,True,0,0.01328300519458464,0.25054051386890386,False,3,0.6582585999985895
sev2,51,anscombe,0.5000004847467051,10.47506136912715,0.9405969648595436,True,True,0,0.01585139875567523,0.18401483263856377,False,2,0.3984805000000051
sev2,52,anscombe,0.500000964994039,10.331219433540925,4.7958215952949175,True,True,0,0.017685481383359056,0.058280370954767236,False,3,0.6925704000004771
