arm,found,err,secs,score,net_score,s_err,r_err,severity_continuous,drift_jitter_px,speckle_sigma,magnification,rotation_deg
baseline,1,0.1368197758054723,4.014203400000042,0.6874403953552246,0.9323109984397888,0.0038879947179617,0.080630196346719,0.1750926042248755,0.7760828715313953,0.0921960674704065,11.677155164515074,0.1586495223478969
baseline,1,0.6462691790286268,4.180394500000148,0.6180630922317505,0.9029627442359924,0.0018223377057971,0.1708245854467694,0.5686466117524943,0.984592944833076,0.2008741237096133,10.875055917903955,0.7701950770500758
baseline,1,0.3109122334694744,3.841443100000106,0.3525635600090027,0.7565290927886963,0.0004460016431968,0.1699747320514033,0.5969436346898492,1.5659157936626602,0.2862626006527137,8.983343199026166,-2.0417920099517928
baseline,1,0.067378256861224,4.417792599999757,0.7285134792327881,0.7285134792327881,0.0179342597114436,0.0529079217753154,0.0030168814220827,0.4120198618631593,0.0876923175929572,8.623920311675167,0.6267433142696373
baseline,1,0.5703446608695152,3.663541500000065,0.6007779836654663,0.941483736038208,0.0006114039229972,0.0558100538020407,0.1634345190293542,0.8829957458491187,0.1095560177649893,8.823117711248358,0.7522472442982133
baseline,1,0.1932787030477999,3.056550799999968,0.4436782002449035,0.9069033265113832,0.0013605364761616,0.0539005517269693,0.7096334454446868,1.7606104495140456,0.2579208624817747,11.983695744819949,-0.8648278747695395
baseline,1,3.843639210333529,2.293287899999996,0.5272470712661743,0.6379232406616211,0.0079208317505935,0.0202841490099661,0.7733032536899441,2.055436425910382,0.2853565125578187,10.252866681191575,-1.088546732504204
baseline,1,2.667261344530301,2.696910499999831,0.4480825066566467,0.6796571016311646,0.000835547950398,0.1270134016738531,0.9553997169529502,2.3520000000000003,0.3179484845662538,9.209773303916451,-2.2067340143281653
baseline,1,2.01882785935298,4.512998299999708,0.4504109919071197,0.8670161962509155,0.0034272120864929,0.4084202315257292,0.8986302106700553,2.038128015337468,0.3180549208311592,9.614260171882638,3.3362842765261504
baseline,1,32.46794935380888,2.5202359999998407,0.2355941832065582,0.2355941832065582,0.000478909905235,0.1637546507097576,0.9013906984031947,2.088228710088041,0.3166548340126717,10.76483922546018,-0.0306283587107669
baseline,1,0.4942142782531871,3.962289099999907,0.7684101462364197,0.794937014579773,0.005528125443425,0.035774706308381,0.1988864299367448,0.704604974746102,0.0976383876896976,10.30762714130112,2.4815648446948995
baseline,1,0.2854927415588735,4.239604699999745,0.636610209941864,0.9154877662658693,0.0013677122763153,0.0738046929268421,0.4393315115170628,1.2248103054015522,0.1648000896279353,11.677254801876256,1.5543699140750924
baseline,1,0.2853694675688289,2.5778513000000203,0.504313051700592,0.8535957336425781,0.0184739357239049,0.1183198099222455,0.6997743801232815,1.8271009459741412,0.2833168695469104,11.545989304521331,-1.699330303082549
baseline,1,0.8758433952201266,3.615052800000285,0.6231858730316162,0.9233089685440063,0.003370223368992,0.0185963686904839,0.2121596341759882,0.7620792397509215,0.0744683494797943,8.462626905431417,-4.098625694187918
baseline,1,1.0399572878143333,2.131624299999657,0.7358481287956238,0.9513583779335022,0.0022869203353959,0.1799147150577241,0.0929955834917458,0.7052987918812585,0.0741542492993879,11.727114443072496,-1.166137973558271
baseline,1,7.657312960937821,3.302665000000161,0.3579217493534088,0.789704442024231,0.0045860234168937,0.3137544287515807,0.9686711940708151,2.202022943686416,0.3584,8.839062504543001,-3.616119615745097
baseline,1,0.8303052699693407,4.025726200000008,0.5847365856170654,0.8991185426712036,0.0241039683799686,0.1917640022303713,0.0343169346934245,0.5341011694731346,0.023698935615472,8.774449469610184,-0.5943951257296565
baseline,1,0.3422019910451337,2.7564330000000155,0.657708466053009,0.824388325214386,0.0079628086578896,0.0922410751528168,0.3844682642233382,1.043592227989248,0.1662723611220961,8.211985736751998,-3.716273419348066
baseline,1,0.6197679135657844,4.032932199999777,0.5483222603797913,0.9097134470939636,0.0072632140881281,0.2600814911594877,0.4077978466541678,1.210876680481039,0.1752773685870671,8.738461539723211,-0.1307828903366008
baseline,1,489.6289520830345,2.610874899999999,0.0,0.0528535842895507,0.2118237030574445,0.022567974703467,0.1145134200813147,0.3323688589749536,0.0576396958070701,11.92002572940604,-0.911179441298552
baseline,0,,4.763769199999842,0.0148149374872446,0.0148149374872446,0.0153654711694927,1.1575145083071812,0.4042041337450679,1.3569018764360552,0.1906056971496425,11.259384160428256,1.587077990802344
baseline,1,5.827172348605068,3.5257465999998203,0.3120910823345184,0.4229632914066314,0.0264102566893324,0.139984708353427,0.783721964988351,2.018630991936733,0.292969242942043,11.41817950984383,0.1616548203507353
baseline,0,,2.5757175999997344,0.0,0.0406109616160392,0.0732434326586903,0.3786626065226537,0.4709038479605817,1.307720868223606,0.1657862417225399,8.346967598122612,0.0461574385266914
baseline,1,0.4916783124564343,3.829344299999775,0.3660270571708679,0.3678677976131439,0.0149135705949674,0.1314464329542501,0.8542188306149984,1.8190871589546749,0.3431322463693922,9.259728199974688,-2.178660028454208
baseline,1,5.937381631185128,3.609842599999865,0.3514721691608429,0.887886643409729,0.0036399227973623,0.2591579478358579,0.8891034648692228,2.177291827632049,0.3505296835675934,8.429329125418159,-0.7880556476641001
baseline,0,,3.88342509999984,0.2542115747928619,0.2566830813884735,0.1706367856183619,2.167744710168639,0.9801306556064632,2.190616989872466,0.3475985422376025,10.07222984627781,-1.9454534741683025
baseline,1,0.2155759265659323,3.926070500000151,0.2214896231889724,0.6444182991981506,0.0020849464444026,0.3171379798584612,0.9868797013815274,2.3520000000000003,0.3382490791302363,8.528385417777722,-1.0409106716401508
baseline,1,0.07293154696964,3.8508675000002768,0.6154147982597351,0.937929630279541,0.0004577382686527,0.0149195302257041,0.3521526061508765,1.0230847427029537,0.1426043668647581,9.828499851540515,4.985080469774296
baseline,0,,4.085293600000114,0.0736063197255134,0.0736063197255134,0.0144916452970146,0.2184724658999131,0.404453045006285,1.1548261103991615,0.1526708078020461,8.621558055599124,2.6164624664036564
baseline,1,369.3445247569241,4.307954800000061,0.1532506495714187,0.1532506495714187,0.110522370753728,0.014596120521535,0.4854382943244134,1.5306512816463025,0.1652728960702809,10.209714741505127,-2.407323874026708
baseline,1,0.4585807989332223,4.507315199999994,0.3344714641571045,0.7611398696899414,0.0209475897833764,0.0916902664296962,0.5681431760707554,1.4576330459804,0.2565707220656045,10.333729164796114,-0.7050574860679903
baseline,1,3.682605389470048,4.238725499999873,0.4955981075763702,0.713154673576355,0.0050278746004575,0.5860654855763738,0.8979917841415374,2.2437070716651517,0.2920517907536997,9.458848340074578,-3.986381031424719
baseline,1,0.5911265770467188,3.962622699999884,0.5921657085418701,0.6390390396118164,0.0044398199987581,0.0970250283602591,0.4927092082281376,1.1703865197138237,0.2004396806421854,9.561696297253102,-1.472723792863666
baseline,1,0.10136317769613,3.963421699999799,0.4710021913051605,0.766268789768219,0.0040231431204222,0.0380119637964214,0.4755550625878021,1.0264405541597947,0.2097277973561119,9.403173616868184,-0.0491575817965896
baseline,1,0.0124785338382727,4.932268499999736,0.5177038311958313,0.9299135804176332,0.006653658237882,0.3327885157119591,0.349861770162837,1.1875034186510929,0.1439424091290233,11.896245186000318,-0.7092550317055659
baseline,1,1.3572534380798236,3.9319476000000577,0.5294342637062073,0.6944972276687622,0.012760677736134,0.3057171925732866,0.7122382700435012,1.6765561748343627,0.3116676576932515,10.27902504451354,-4.5539357878213735
baseline,1,0.3929542290262659,4.125902099999621,0.6276246905326843,0.8557933568954468,0.0161345476341973,0.1969653514636409,0.4636193415825853,1.3541510262858794,0.1931100490692646,10.045934123523097,-1.2101209689600658
baseline,1,1.011566389286462,4.502206399999977,0.4789544641971588,0.8415369987487793,0.0058536035395146,0.291222001290655,0.6445992087552553,1.6346842440782063,0.2492513796121592,9.808220130063129,4.391532563292168
baseline,1,0.3292184099175191,4.183010599999761,0.7221460938453674,0.7221460938453674,0.0024707802408916,0.0250434477984611,0.1015742871315009,0.3684632442277313,0.0632194068551182,8.01981520093407,-3.694306102701076
baseline,1,0.2047355134158997,3.7244974000000175,0.6919474601745605,0.9371622800827026,0.0052067258479422,0.0089215814344494,0.1590492500499013,0.6728581100877467,0.0953883793282501,9.294852463392187,2.8161938279292764
baseline,1,2.4109178418873367,4.062582200000179,0.3969471156597137,0.8454747796058655,0.0080271828760759,1.0992673003548985,0.9601665058839174,2.314997240746638,0.3584,8.782698539323682,-1.000966737849641
baseline,1,0.3167966938416169,3.834564700000101,0.5941619873046875,0.9429895877838136,0.0055166082708338,0.0641569651563847,0.0418749118125315,0.7143881569292351,0.1038650850585862,9.723277837598232,2.360765394343237
baseline,1,0.3653127073854222,2.3013020000003053,0.6289790868759155,0.8110328912734985,0.0138016490154479,0.1549675831581966,0.7955086791487498,1.849960422558086,0.2762180263970403,9.966194795223808,0.2775693811600472
baseline,1,0.1770847346553053,4.534510599999976,0.482893705368042,0.8241420388221741,0.0034812849548481,0.0489126649516382,0.4195832562916688,1.18239708442922,0.182337451134623,9.955678112785325,-4.118271605050886
baseline,1,0.2140164636046902,2.833410599999752,0.5660122036933899,0.837831437587738,0.0190588010922648,0.2537450371966263,0.1991010255059917,0.6027802158591756,0.1190164196471414,11.180599721097291,1.915449232302154
baseline,1,799.519561802678,4.389749299999949,0.4455092251300812,0.4455092251300812,0.2378568849155891,0.0305909547676344,0.7078261250775159,1.3770285569905614,0.2764570930917144,11.91826270018978,-3.483496348733333
baseline,0,,4.094512199999826,0.0,0.0511047132313251,0.1194852412951473,4.002893886445591e-05,0.1058907439033918,0.478348111786927,0.1144072239930333,10.39923869044356,2.114047274562103
baseline,0,,3.742752499999824,0.0,0.1022553220391273,0.1875728351927134,0.0018502283195229,0.0722814170103547,0.3891426946000773,0.0478948522652027,10.104643390611658,-2.774296745320617
baseline,1,0.3297385924043443,2.7400385000000824,0.7522123456001282,0.866707980632782,0.005306596887588,0.0918760892893453,0.5496861485975618,1.43927550262916,0.2424256707206824,8.603654173116723,-2.249303616784929
baseline,1,0.7120343029798909,1.7476424000001316,0.7644821405410767,0.9521484971046448,0.0053659662635856,0.0650069602500034,0.336792882851204,1.3085449008608363,0.1685325992956433,9.99976615110137,2.131259544247984
baseline,1,1.421746780516328,3.886068599999817,0.6854351758956909,0.8367890119552612,0.0012116923738578,0.0502181264198324,0.2768746868575377,0.8825868798441103,0.1541911320206017,8.867715635417323,3.330868575920295
baseline,1,0.2121377207200563,4.177363400000104,0.4144507348537445,0.4938670396804809,0.0196676951840468,0.7030148433711734,0.6003976576629084,1.810443130826896,0.1921597706411588,10.085290236297787,4.312150461875085
baseline,0,,3.7657242999998735,0.1224403232336044,0.1224403232336044,0.0451554655922073,0.1401938198130501,0.7309386939574078,1.6993468828681355,0.2759176077387383,9.798146497740442,1.568368426814985
baseline,1,0.3928995637758916,2.633489000000281,0.6560085415840149,0.8759572505950928,0.0100763379515845,0.2602011667446613,0.4843506932027579,1.4301829944492654,0.2061146557438935,11.356609644859184,-0.2502977967505497
baseline,1,0.1064853144281494,3.001535200000035,0.6969417333602905,0.9264570474624634,0.0041180559095924,0.2961476005138295,0.3835198029373042,1.2085558386634376,0.1395546588248672,8.493190544089156,-1.96020161349004
baseline,1,1.6941016192243352,1.9074040000000425,0.7497726082801819,0.9541999101638794,0.0099855368610936,0.0451509200345001,0.2549184088114216,0.7697103946815006,0.1135559170915713,10.65330486886631,-2.9999473240307992
baseline,0,,3.986722600000121,0.0559286512434482,0.0559286512434482,0.0490044110555459,0.396550833719016,0.6376871347061773,1.979418891205754,0.2286446340378224,10.843725049109835,4.21032757521847
baseline,1,0.5516693218807259,4.27310499999976,0.2227209061384201,0.7357872724533081,0.0416678981655492,0.1132476249359473,0.5151703547111096,1.29764786080614,0.2085854567846889,10.981758643537589,0.895266869564936
baseline,0,,3.807437100000243,0.0,0.0185001194477081,0.3100329627171156,0.172242469586052,0.0378179643321635,0.4222264552635721,0.0943490020158461,8.88664221891868,0.4168249415867251
baseline,1,0.4382459139748391,3.617293599999812,0.8643413782119751,0.9172896146774292,0.0052681664671318,0.0064869766096826,0.0537068137448668,0.3550696582949139,0.0828078257849921,8.04236853623893,3.385619652892462
baseline,1,0.6235998152253214,4.423699499999657,0.236302763223648,0.634391725063324,0.0235313748289825,0.3395475007998458,0.8718249178932626,1.9518367026571048,0.3584,11.502125576235615,-0.0085977807046546
severity_heavy,1,3.2681321973773345,1.8295465999999576,0.4765473902225494,0.8374477624893188,0.0046854229151897,0.1987165375494259,0.9762285262604462,2.0515794743142037,0.3455868306437801,9.49102344049826,1.0655902455504354
severity_heavy,0,,4.038409700000102,0.1398128271102905,0.1398128271102905,0.131442237228509,0.8028836013017384,0.7843056703114164,2.110797134428771,0.310589349617559,11.411196272952017,2.196379106297112
severity_heavy,1,5.95741722426482,3.9122997999998006,0.1998292803764343,0.674481213092804,0.0003189271087726,0.4065186090894173,0.8610105138782368,2.246153808551703,0.2993008249223275,10.018640567257927,-3.311588693404064
severity_heavy,1,0.6359925062269252,3.921882000000096,0.5505558252334595,0.8450202941894531,0.0073763698984405,0.1889363439206413,0.8313502561074341,1.941571675825969,0.3414175748502954,9.83870914738728,0.0092175804247212
severity_heavy,1,2.979657523610964,3.817788299999848,0.3709701895713806,0.6909732222557068,0.026664147180028,0.2010034912453207,0.9492464342245948,2.1296171127367005,0.2805250661954869,9.176141599903504,0.1557998952416195
severity_heavy,1,3.602605988862281,4.035639199999878,0.4195079803466797,0.7811509370803833,0.0148664231263333,0.1347165337423539,0.961875115875126,2.297448307082432,0.3133266985778609,8.600568014555172,-2.34648327574555
severity_heavy,1,2.594188578391156,2.677726200000052,0.3012081980705261,0.83343905210495,0.00145274138365,0.1339721308813846,0.8777928516979527,2.229830951758438,0.3584,9.319657014881518,0.1568844908847495
severity_heavy,1,2.839536595428319,4.504390999999941,0.2759475708007812,0.9002371430397034,0.0045010420378718,0.4267740398301951,0.9006428588141434,1.9071559574383612,0.328254643200183,10.86064881550194,0.326463477828681
severity_heavy,1,1.4522974225043963,3.836105500000031,0.5254549384117126,0.6831899285316467,0.0078296536793927,0.0769435549995414,0.9879387851363698,1.976844324743796,0.3584,11.74599189563978,1.6520211954999198
severity_heavy,1,1.252131613004242,3.868687800000316,0.3555009067058563,0.7898776531219482,0.0234330142782958,0.6047999547135691,0.8975097140362256,2.3520000000000003,0.3543026409493754,9.950697700775716,-0.6487613027112138
severity_heavy,1,1.722260798932861,2.530392900000152,0.3439047336578369,0.7765094041824341,0.0147852770175442,0.6377199947208592,0.9073630949880068,2.314815661307811,0.3584,10.16120390255404,4.362280005279141
severity_heavy,1,0.7510938354733883,4.569112700000005,0.32149538397789,0.7405202388763428,0.0045145286601814,0.2042637163434877,0.776084277500671,1.7513634934323234,0.2719958863939302,11.29739797446924,2.1380111323455067
severity_heavy,1,1.3458595452919826,2.522440600000209,0.5990042686462402,0.6964697241783142,0.0005019178730751,0.3204247455568159,0.9612666106939304,2.24053119005024,0.3276957530616683,10.44972827758507,-2.577254692945413
severity_heavy,1,1.160458143727851,3.7204946000001655,0.2749375700950622,0.7426978349685669,0.0014167335141421,0.3259404370742529,0.7712600132024003,1.66986694082273,0.2550629818566714,11.873492016601933,2.315389787424107
severity_heavy,1,1.191268820392282,4.377514000000247,0.2653306424617767,0.7431962490081787,0.0103881206859003,0.09394307317012,0.8697261240921108,2.212221209562621,0.3296993638362911,10.000627716097227,3.744756027828954
severity_heavy,0,,4.7660221000001,0.0950158685445785,0.441253662109375,0.285986326241281,0.3927396502603368,0.9557560838009446,2.3520000000000003,0.3441757917281053,8.014315411714467,-3.0812834702586542
severity_heavy,1,0.6774023224194033,4.325923700000203,0.2783155143260956,0.7673766613006592,0.0064135093778837,0.8969810537216835,0.8167254051720401,1.9148287412671297,0.2830527588567318,8.60820483629539,0.9632336377196644
severity_heavy,1,0.4485810797772066,3.898683500000061,0.3532001376152038,0.8422133326530457,0.0249808594108396,0.0331756969483638,0.9556450977179624,1.8800700301552908,0.3527748202762085,9.860563401507928,-4.966824303051636
severity_heavy,0,,4.68618349999997,0.1726185381412506,0.2166317105293274,0.090327321794026,0.4916579034221049,0.9983875718748102,2.2710361833305908,0.339952937392921,8.49378669398562,1.857876253575624
severity_heavy,1,1.2614394347923217,4.309575100000075,0.4286156892776489,0.9178693294525146,0.0123527468854556,0.3402984253635202,0.885141205327219,2.176356777347946,0.3454070630366681,8.33035774567133,-1.086633933632358
severity_heavy,1,0.1233946776848845,4.342115599999943,0.3071271777153015,0.7759290933609009,0.0048507590232097,0.3915622407581349,0.9625222639267176,2.3520000000000003,0.3550583043303624,8.775157050225172,2.170513252763855
severity_heavy,1,0.4963249045589295,4.616776200000004,0.160685732960701,0.5144019722938538,0.0062380666824082,0.0133732012717722,0.8005467879014823,2.055946965684365,0.235829110428958,8.073786680408912,1.4133732012717717
severity_heavy,1,1.318034399685725,4.643779400000312,0.244947925209999,0.723923921585083,0.0099198176543322,0.5958227187013436,0.8994780387620925,2.0756216178061018,0.3338851770199408,8.790610718889132,2.265327550201638
severity_heavy,1,50.83064127495168,3.131204300000263,0.0391283519566059,0.0391283519566059,0.0140721171788899,0.1069530711584098,0.9416657276275264,2.206082197265912,0.3349219622421588,9.621491085495734,0.8230503741556339
severity_heavy,1,0.3680597911057766,2.816891899999973,0.5248842239379883,0.9055145382881165,0.0161710717184699,0.2939732604829697,0.8928741431686421,1.997483441257955,0.2591853669854407,8.796336452613502,1.5549635974823808
severity_heavy,0,,4.936966900000243,0.0808159559965133,0.101998746395111,0.0114490666855632,2.311361270718591,0.9041448349244342,2.0385602629614623,0.3291280896249463,10.058031925985253,-2.3237491367248158
severity_heavy,0,,4.0802254999998695,0.0,0.0383870489895343,0.1155595638962186,0.2504786668298555,0.7770333903436053,1.7243162990967231,0.2627495312661794,9.685175633292612,0.6754010263294772
severity_heavy,1,3.894518289751392,4.083680300000196,0.5592081546783447,0.8077148795127869,0.0146786174021658,0.3742755968354503,0.8305175473564824,1.77696157706771,0.3340387508859985,10.922546982240211,3.777889683661563
severity_heavy,1,0.2401435986863172,2.584115599999677,0.3430864810943603,0.3822242021560669,0.0112556619549915,0.2508416960079809,0.8416668162759116,2.2747577747805248,0.3122009206936164,10.661364695889269,1.2968130435018823
severity_heavy,1,2.9963065394158046,1.551107199999933,0.4819605350494385,0.4819605350494385,0.0086089809491921,1.5309209451166637,0.8885759045204815,2.2713942791893054,0.3434154434960866,10.654900610529934,1.164357799117168
severity_heavy,1,3.9679907876099936,1.39632870000014,0.4483724236488342,0.7207407355308533,0.0017583958770276,0.3372337336948114,0.9662736545694324,2.0907540095114507,0.3447907305533355,9.747660154791433,-3.7372337336948114
severity_heavy,1,2.252223883492254,4.075594299999921,0.3307196497917175,0.4439590573310852,0.0068589622569404,0.324263759210335,0.9924153732496236,2.2160787743572428,0.3584,10.111711695948536,-1.7249598357858795
severity_heavy,0,,4.214577400000053,0.0,0.0580275394022464,0.2001444299543829,1.5205037448681606,0.8042016695427318,1.9695676459645928,0.268613494349639,9.200152625746504,-2.500843632367109
severity_heavy,1,282.4581401409314,4.023789500000021,0.0639902502298355,0.0639902502298355,0.1557844732605438,0.8130086397737597,0.912553901834274,2.209567871548542,0.301665884791759,10.008278385998354,2.6438143702749795
severity_heavy,0,,4.345564899999772,0.0,0.0263875517994165,0.4066323440009761,0.1536858861023232,0.8566696723507837,2.060353613699732,0.3168806317250405,8.181094951684251,-0.4450718658916202
severity_heavy,1,0.5517951179604149,4.42524880000019,0.4211985766887665,0.8122242093086243,0.0154168378940261,0.9122591619187016,0.8501349221841236,2.129647348919575,0.2671447414453643,10.55098352643432,2.3135014099247577
severity_heavy,1,595.7578585963822,4.13161590000027,0.0857004076242446,0.0857004076242446,0.2419545808678542,0.3634025928752349,0.8559632741219556,1.935111353157721,0.3197855927086662,11.539810605661094,-3.780485441378824
severity_heavy,1,0.4640743683397466,2.999660799999674,0.5592709183692932,0.7667772173881531,0.0050360367422994,0.5474629123904355,0.7812449942010052,1.8335519031908685,0.2907911541409255,9.561810780290717,-3.5528476496110786
severity_heavy,1,522.2363393463455,4.279212599999937,0.0,0.0961002707481384,0.1530380364410467,5.176400874833711,0.8772523058617261,2.242143841827533,0.341895144304513,8.345586098335382,-3.5731486273313973
severity_heavy,0,,4.235315100000207,0.1296708881855011,0.1296708881855011,0.0973219113584638,0.4629693024852472,0.8338966788337657,2.1531005428794243,0.3050425988582389,8.862517104009259,-2.659632495516603
severity_heavy,1,2.9252670675534325,3.881453700000293,0.2595225870609283,0.7487859129905701,0.0063106125422202,0.4373909918798198,0.774155493151301,2.209248030229333,0.293932427675451,11.11763958379126,3.449157733883016
severity_heavy,1,1.6374365420893866,4.433555400000387,0.3680891096591949,0.6164708733558655,0.0006578121499937,0.8980643472156927,0.8151894616074327,1.9526775916846977,0.3051050322525466,11.839997889463817,0.854102999218048
severity_heavy,1,0.4070610716106136,3.270920300000398,0.3192711174488067,0.7667532563209534,0.000508695307444,0.7518842921093094,0.9800224476379904,2.141994517580895,0.3458467659201776,10.393358028614236,-0.1346495283927513
severity_heavy,1,0.4202046242871096,4.180460799999764,0.3191964626312256,0.396213173866272,0.0020344225721615,0.2528841696497457,0.8721574693860676,1.81356906358892,0.3309232085800648,9.871908800177447,4.094639987851727
severity_heavy,1,370.1980755948899,2.899423299999853,0.2740959525108337,0.6260296106338501,0.0269367597477634,1.1131379265045431,0.9401040592702206,2.2803382880750536,0.3458780119156698,11.49650905917733,2.960351522004501
severity_heavy,1,0.175739535560255,4.394858800000293,0.1796660870313644,0.6139947772026062,0.0016405707029975,0.4779179520691006,0.7776967228173008,2.003591926971282,0.2806615751268979,8.077927496020909,-4.2365877275707415
severity_heavy,0,,3.943074599999818,0.2875953316688537,0.3433367908000946,0.094347180377099,0.1846752874447395,0.9576838508315748,2.3520000000000003,0.3435952408789448,8.016742697517865,-2.596442029447936
severity_heavy,1,0.7097746214539489,4.22451349999983,0.2604374289512634,0.5541183352470398,0.0142076445786603,0.1982606700411693,0.9431970240138532,2.062924112369565,0.3491153947893564,8.763592241444627,0.1530570740374681
severity_heavy,0,,4.219134400000257,0.1425416618585586,0.1994031965732574,0.0012224427525955,0.1829829830309846,0.9325072295820654,1.9784870835110508,0.3320132658729147,8.459441855886885,-2.5376088154746093
severity_heavy,1,3.442644017516982,2.567501600000014,0.5713582634925842,0.7609182000160217,0.0036033199750542,0.3273681397561566,0.7648894605809496,1.9567304462838857,0.251344779602885,8.765006715198055,0.7739606112530861
severity_heavy,0,,4.309599700000035,0.1954425424337387,0.4314537346363067,0.0239768954708485,1.276123588775549,0.8786047944973093,2.182690205369068,0.3523158841943148,10.425410070776213,1.1056870712707123
severity_heavy,1,0.149624465352065,3.080323700000008,0.6374030113220215,0.8199446797370911,0.0034127923485952,0.2367527312516189,0.8525115398598211,1.8573727215424631,0.3098569115259767,9.005383425808393,-1.3908007517472876
severity_heavy,0,,4.534163599999829,0.100502148270607,0.3028121292591095,0.0685962362207464,0.2123187163414321,0.9929060492500528,2.3267813429448694,0.3545854599176331,8.89083950113524,2.180891861837184
severity_heavy,1,1.6598626549155595,4.057879200000116,0.2369352728128433,0.3694172203540802,0.0060499961467873,0.3964858919444838,0.9984232357489836,2.3520000000000003,0.3539879282049597,8.384265795418418,2.006145231554801
severity_heavy,1,0.7968395993419752,1.5864232999997512,0.5128749012947083,0.5136476159095764,0.0095541232000934,0.2274483348494911,0.7815725389936578,1.910274144645082,0.2947015730771777,10.633099606641304,2.4517495703460845
severity_heavy,1,0.1778650838069237,4.357572400000208,0.2071474641561508,0.7217841148376465,0.0101521188895501,0.7129413570132535,0.7888997413393981,2.1089834362678155,0.2965358408608476,8.750463554171505,2.764174951505725
severity_heavy,0,,4.477165700000114,0.0441187284886837,0.2861286103725433,0.2368031520836013,0.0569945277801274,0.7597885760387298,2.011308360408583,0.239500650793192,11.005094651577895,0.4269081692226484
severity_heavy,1,0.8032303753062783,2.6560349000001224,0.6613669395446777,0.7314665913581848,0.0012404214546425,0.2011732513589706,0.753405448029586,1.8558994095019656,0.2640216651289866,11.249767507497468,0.1900276333588024
severity_heavy,1,97.68327768556196,2.9557346999999936,0.2723720371723175,0.3195359408855438,0.0036700535303906,0.021489486774062,0.8268490049238328,2.227817100466665,0.3380402830526133,9.35489758719068,0.4103438687738938
severity_heavy,1,2.284159488741424,3.973164900000029,0.2223824560642242,0.3562042415142059,0.0548185439477756,2.0994416773270066,0.8176138468219051,1.8331410953497012,0.2697975152321865,8.978045388315183,-4.525606284832684
severity_heavy,1,0.4439379522057154,3.662152800000058,0.4008769094944,0.9334028363227844,0.0066809487852202,0.7184023828742379,0.92278966025639,2.246887342022416,0.3430619135169586,10.827818843538612,2.145334741870116
severity_heavy,1,3.781670426289336,4.099113699999634,0.4728273749351501,0.8467397689819336,0.0011836477755917,0.1043441220702261,0.7697429112287949,2.15801051457248,0.2852107824260925,8.621238941940954,-3.592714192428975
severity_heavy,1,2.9687757218448234,2.504664800000228,0.6203191876411438,0.8555580377578735,0.0024054751989453,0.0927381103417895,0.7715417334826155,1.643955432991968,0.2880943869577996,8.471957222267712,-0.3131452606598088
severity_heavy,0,,4.270738300000176,0.1008819565176963,0.1008819565176963,0.1935552091464076,2.840151272221089,0.9958865552477834,2.3520000000000003,0.3432108490584644,9.719826051930887,3.29587936222193
severity_heavy,1,263.77856256277875,4.160001499999908,0.2011633366346359,0.2011633366346359,0.1091813841354633,0.169823252363546,0.8558523107816367,1.865689611291492,0.2817434417912383,11.676213261776548,1.103570668365565
severity_heavy,1,552.9808822830342,4.547224200000073,0.3888296782970428,0.5053018927574158,0.0186146155202942,0.0147890097070337,0.8592034458835258,2.1348421528381416,0.311008918691156,9.409807168396451,-1.8075022262933027
severity_heavy,1,0.6879772912348735,4.469476999999642,0.1951984614133834,0.4913255274295807,0.0134494752566628,0.0034910336302966,0.8401541131998831,2.0526432448047625,0.3170947875144824,9.398778663614014,-0.320209460630549
severity_heavy,1,1.2652163819155275,2.267727499999637,0.4715886414051056,0.8701498508453369,0.0033570183188598,0.0061071722958802,0.8002595556540283,2.044909050594925,0.3217497511613255,10.01430525302073,-0.74730035620719
severity_heavy,1,0.3931823679921982,4.100606299999527,0.4252638518810272,0.57917320728302,0.0037659423895221,0.2661413665367242,0.805165047249055,1.5568068573272056,0.3261811784768355,10.053305520602835,-0.903052902962056
severity_heavy,1,87.00678088834795,4.022679400000016,0.0863849744200706,0.2145468443632125,0.0062783758430799,1.715152849340705,0.921553019939334,2.016490921039963,0.3557728026128962,10.300710539080324,4.352463074846551
severity_heavy,1,0.7561300928408853,4.749228499999845,0.2511305510997772,0.8455963730812073,0.0002281574908174,0.272081229658152,0.8959822754244814,2.2569986096900787,0.3078272834330806,11.458399558378948,4.516663701658825
severity_heavy,1,0.5845721057765245,3.9264240000002246,0.4705068469047546,0.4705068469047546,0.0030677272170939,0.015178098384986,0.9328249392773044,2.203695223158578,0.3122616457569154,9.4054710061108,2.512236412884187
severity_heavy,1,291.6673023353466,3.894210500000554,0.149364948272705,0.2541446685791015,0.1613108127548017,0.2802914974404064,0.9186607573441088,2.0137723839791675,0.3179013835304889,11.23455519736886,0.0966993624391445
severity_heavy,1,2.846300325711641,1.397849299999507,0.3665798604488373,0.913485825061798,0.0031754795457829,0.0133507152622005,0.924235574857016,2.25973149503426,0.3198106584928676,9.736801085663442,-4.083707599237
severity_heavy,1,0.2536830044894723,2.842675999999301,0.5813946723937988,0.5813946723937988,0.0008500182935963,0.483085939020524,0.8114815290809743,1.8887239200733448,0.3151768461427577,8.690001740372077,4.090358185515351
severity_heavy,0,,4.752016399999775,0.2012451589107513,0.2012451589107513,0.2256436274916496,1.9200926420455129,0.906447626308921,1.9556731763521176,0.348607249858636,8.826980871703576,-4.548267249047448
