pair_id,severity,native_error,undistorted_error,native_peak,undistorted_peak,k
test_B_00000259,4,0.006202926308105816,0.14794398415126433,0.35189512372016907,0.5290908217430115,0.0053400688992098
test_B_00000260,1,0.6956643865066496,0.3607030789963453,0.8461448550224304,0.8724973201751709,-0.0171964342758422
test_B_00000261,2,0.6328638711046324,0.04327269818747876,0.6500129103660583,0.7158525586128235,0.0104170654507804
test_B_00000262,3,0.5138257487923852,0.8824635444076911,0.6831490397453308,0.7466123104095459,0.0196395426820958
test_B_00000263,4,0.6632050670996819,1.5457144281725488,0.307900607585907,0.41866740584373474,0.0038785619819369
test_B_00000264,1,0.15550383947538648,0.09867568204823389,0.8739655613899231,0.8662061095237732,0.0055782489138776
test_B_00000265,2,1.4875074868375577,1.3276057803374324,0.13411398231983185,0.23725250363349915,0.0077857566501343
test_B_00000266,3,0.8852457029597076,0.4452247626930332,0.743022084236145,0.8816067576408386,0.0043757593022289
test_B_00000267,4,,1.0669099621886369,,0.1316082924604416,0.0007030457651052
test_B_00000268,1,0.45818386294187974,0.18826937913010766,0.8403812050819397,0.9123916029930115,-0.0044466900338597
test_B_00000269,2,0.5246358472693657,0.19187122858927277,0.743221640586853,0.8094825744628906,-0.0158010427465983
test_B_00000270,3,1.3537084254909928,0.8934120956592757,0.5847619771957397,0.7851936221122742,-0.0187791348145119
test_B_00000271,4,0.5689146802235143,0.25042036447986105,0.3911880552768707,0.4391322433948517,-0.0093121136961039
test_B_00000272,1,0.010562950608573374,0.01610568626140209,0.8182138204574585,0.8776482939720154,0.0075819963038821
test_B_00000273,2,0.21751382709635436,0.2122740206232761,0.8621619939804077,0.8957203030586243,-0.0164454816544633
test_B_00000274,3,0.2603794673560742,0.23017376162757314,0.8371322154998779,0.8723734021186829,0.0135807235949097
test_B_00000275,4,1.9166941391664523,1.137416340217025,0.18120285868644714,0.1592644900083542,0.0028217554422151
test_B_00000276,1,0.21751932596816914,0.026519943614065098,0.8398781418800354,0.8996882438659668,0.0105428888854519
test_B_00000277,2,0.8058322009022731,1.0814868908247182,0.7059532999992371,0.7375381588935852,-0.0036521494567503
test_B_00000278,3,0.5580395960182614,0.28759471351630617,0.14641326665878296,0.4786130487918854,0.0096423443374549
test_B_00000279,4,,0.7211718815706557,,0.6673036217689514,-0.0110388991113557
test_B_00000280,1,0.14695336295631023,,0.9070954918861389,,0.0151783481885168
test_B_00000281,2,2.4830464829528864,2.3796186603610834,0.7938198447227478,0.8800470232963562,-0.019581313167856
test_B_00000282,3,,0.6021924398299577,,0.2006978690624237,0.0153767493682767
test_B_00000283,4,1.0718872988188082,0.40587215503395285,0.3810614049434662,0.4438791573047638,0.019108350373286
test_B_00000284,1,0.10713496075607054,0.0828720074277407,0.9277167320251465,0.9473477602005005,0.0004910546920965
test_B_00000285,2,0.8615178093281202,0.8644375967413974,0.8213247060775757,0.8231267929077148,0.0007271578572132
test_B_00000286,3,0.4967552871617045,0.07391276885871455,0.48302003741264343,0.7796571254730225,0.0031010752146454
test_B_00000287,4,1.5223826657975223,,0.27469027042388916,,-0.0208455152886083
test_B_00000288,1,0.03450977922648235,0.07761993689018172,0.960565984249115,0.9763237833976746,0.0111855612651814
test_B_00000289,2,0.2553623273753374,0.10710093988107394,0.6154067516326904,0.7840375304222107,0.0125039582067071
test_B_00000290,3,0.529686695305827,0.4869468379758828,0.796600341796875,0.873433530330658,-0.0032980356138895
test_B_00000291,4,0.3167651466379766,0.2947161507200103,0.6904031038284302,0.7034657001495361,0.019862791036917
test_B_00000292,1,0.9992121269283416,0.9827848590924089,0.10814574360847473,0.11541947722434998,-0.0077005836130427
test_B_00000293,2,1.817242491261709,0.23836443358382917,0.37295612692832947,0.521607518196106,-0.003982046560982
test_B_00000294,3,0.862749251109534,0.9863693299998245,0.6028716564178467,0.7469197511672974,-0.0192759130439749
test_B_00000295,4,0.5756156987100098,0.871654232609979,0.09885092079639435,0.13033145666122437,0.0120240419793809
test_B_00000296,1,0.0708728473954352,0.05089777461145236,0.9006287455558777,0.9055364727973938,0.0121726421156009
test_B_00000297,2,0.4270914774515404,0.05151373628594479,0.8752516508102417,0.9516319632530212,-0.01067838703334
test_B_00000298,3,0.9401962907593315,1.1679788801718183,0.5399243831634521,0.6953796148300171,-0.0104999892117728
test_B_00000299,4,0.15578478928443928,0.3523960163358946,0.7946522831916809,0.8370108604431152,-0.0131389503701228
test_B_00000300,1,0.4642918511224252,0.6081902281792969,0.52587890625,0.6675235033035278,0.011066254115261
test_B_00000301,2,0.4130919140408764,0.34221387949667464,0.6637194156646729,0.6784477829933167,-0.0170172527433368
test_B_00000302,3,0.04006826292174992,0.08045259626185298,0.5424553155899048,0.6026459336280823,-0.0194030853699382
test_B_00000303,4,0.25917759238018334,0.04034511450244152,0.23475201427936554,0.1988237351179123,0.0127319912491752
test_B_00000304,1,0.19368036797879995,0.15413613858570144,0.9140411615371704,0.9219390749931335,-0.0016572082689195
test_B_00000305,2,0.4655212964769646,0.4141567452575561,0.8290950655937195,0.9085696339607239,-0.0099718344204466
test_B_00000306,3,0.029965929152183435,0.45379771600635327,0.3608677387237549,0.6377696990966797,0.0164094364476829
test_B_00000307,4,2.1075046499746577,2.9008589886244445,0.13789106905460358,0.2125505805015564,0.0040773065584032
test_B_00000308,1,1.9648167633098268,0.15302873633402775,0.5906036496162415,0.772834062576294,0.0128224522438917
test_B_00000309,2,0.5068809116622788,0.4766251317415104,0.8224944472312927,0.9079377055168152,-0.0161062931121106
test_B_00000310,3,0.8308622103903929,0.21137022067491235,0.738965630531311,0.8368396162986755,-0.0158501567514597
test_B_00000311,4,1.3635891025323872,1.5606865723025471,0.19755981862545013,0.19119705259799957,0.007900360689613
test_B_00000312,1,0.023286522401235743,0.017704555854222297,0.9237017631530762,0.9388754367828369,-0.010732519526511
test_B_00000313,2,0.3048293903835315,0.0010288600196539889,0.8338940739631653,0.8800225853919983,0.0016336141497394
test_B_00000314,3,2.144391770462107,1.955216157729535,0.19094790518283844,0.08841845393180847,-0.019035272231413
test_B_00000315,4,0.7651575068374541,0.8197798982646217,0.2975524961948395,0.3414933383464813,0.0074923894446629
test_B_00000316,1,0.04439338041842689,0.0648089176539233,0.8985225558280945,0.9013617038726807,0.0042803812962773
test_B_00000317,2,0.6522551229507485,,0.4955749213695526,,0.0167582836440288
test_B_00000318,3,,,,,0.0044805964308093
test_B_00000319,4,2.0372736303326064,2.0395436409811816,0.2096242606639862,0.21433255076408386,0.0121145097390101
test_B_00000320,1,0.02020505481868895,0.34264102950462283,0.7431027889251709,0.8184436559677124,-0.0082554529684265
test_B_00000321,2,0.3955761490793748,0.29307462021006586,0.2124563306570053,0.29735711216926575,0.0167017387284474
test_B_00000322,3,0.17681972853011985,0.039339063610893135,0.3485577404499054,0.5719479918479919,-0.0073919301479747
test_B_00000323,4,0.4064569321651561,0.3740101235309909,0.7187291979789734,0.8217750191688538,0.0056297052111241
test_B_00000324,1,0.10268162521219892,0.04265452011448304,0.882209062576294,0.9237998127937317,0.0059604581643988
test_B_00000325,2,1.4999360190696507,1.8706004251236266,0.13624252378940582,0.27948424220085144,-0.0187614284283254
test_B_00000326,3,,1.1532812839607984,,0.18713578581809998,-0.0197757431604854
test_B_00000327,4,2.7841879867716557,2.645179697999119,0.10319922119379044,0.07505550235509872,-0.0093747322839913
test_B_00000328,1,1.1668903937504638,0.37826368000192395,0.9570946097373962,0.9713252186775208,0.0105380590770428
test_B_00000329,2,,,,,-0.0129311492716476
test_B_00000330,3,0.13909650479740776,0.2712052088167646,0.43151602149009705,0.48764458298683167,-0.01061343203796
test_B_00000331,4,0.6740320930220491,0.7083599138831927,0.44956234097480774,0.4473094642162323,-0.0065413065758664
test_B_00000332,1,0.3375311835308139,0.2516770101439361,0.9518501162528992,0.959194540977478,-0.0104578733222069
test_B_00000333,2,0.2086591521743344,0.012834636052723976,0.7247380018234253,0.8193451166152954,-0.0184860517363003
test_B_00000334,3,0.1702624137192288,0.4324103406774874,0.594987690448761,0.6090453267097473,-0.017628233216833
test_B_00000335,4,0.9958789938066275,0.8283043788153146,0.6019759178161621,0.7368443608283997,0.0190782851547236
test_B_00000336,1,0.012232187460767818,0.028041522346007087,0.8629875779151917,0.8730222582817078,0.0009102171507569
test_B_00000337,2,0.6262143919134928,1.0172261990002727,0.7158553004264832,0.8053877949714661,0.0099320905435265
test_B_00000338,3,0.11374406034758522,0.04587455064150896,0.49015676975250244,0.6802259683609009,0.0140090840623028
test_B_00000339,4,0.19980678849645983,0.6164174146900242,0.25210675597190857,0.37199294567108154,-0.0061095993388293
test_B_00000340,1,0.1954651302082766,0.31160267867422786,0.22552120685577393,0.23206616938114166,0.0086723344671016
test_B_00000341,2,,0.17993045149914533,,0.06460052728652954,0.0071191255316287
test_B_00000342,3,0.20069202119441343,0.16794487909964895,0.6681862473487854,0.7468940615653992,-0.0190763806207207
test_B_00000343,4,1.2453879202386133,1.239362771004103,0.49224424362182617,0.4969392418861389,-0.0013829816097497
test_B_00000344,1,1.5500983461481894,1.4745169664092632,0.38072848320007324,0.4044170081615448,0.0002751484313245
test_B_00000345,2,0.8682378008546721,0.5318431503252027,0.5262463092803955,0.7750484943389893,0.013249513783496
test_B_00000346,3,0.5811658612307156,0.24637501775385567,0.5839568972587585,0.8023927807807922,0.015916042710148
test_B_00000347,4,0.3487629504630263,0.4078124810966099,0.4948984384536743,0.6659696102142334,0.0069060718206716
test_B_00000348,1,0.21222856313443117,0.0462726995863904,0.8154571056365967,0.8787074089050293,0.0198224419328715
test_B_00000349,2,0.04546954093690658,0.1396569358157927,0.32689136266708374,0.6124106645584106,0.0164897261559276
test_B_00000350,3,0.4013273919319431,1.1019058091586234,0.12277375161647797,0.19578173756599426,0.0051732443615513
test_B_00000351,4,0.0034815392776295084,0.03398582406221839,0.6943020820617676,0.7198072671890259,-0.0036760700042211
test_B_00000352,1,0.3498518423881478,0.09073977265516173,0.8319540619850159,0.9131908416748047,-0.0144791883221756
test_B_00000353,2,0.5406503478211562,0.3213792875582296,0.6197414994239807,0.7913892865180969,0.0182488817116102
test_B_00000354,3,0.7772401251605743,0.4732979605239408,0.4452998638153076,0.5539255142211914,0.0113313571366253
test_B_00000355,4,2.725979726349806,0.18850196371285197,0.5545644760131836,0.7726795673370361,0.0132668986340509
test_B_00000356,1,0.3960058412831131,0.04459634152041382,0.6317242383956909,0.9441816210746765,-0.0140843828558012
test_B_00000357,2,0.37578088878387916,1.184829309408891,0.17950384318828583,0.216100811958313,0.0160151067188209
test_B_00000358,3,,,,,0.0182121865978215
test_B_00000359,4,1.8133770003381073,2.2132618778959503,0.3575190305709839,0.287009060382843,0.0162140398061155
test_B_00000360,1,0.0365117805963564,0.06569228283000406,0.9416767954826355,0.9383467435836792,0.0001407680816334
test_B_00000361,2,0.18162598212040848,0.20782452307251667,0.6688226461410522,0.7554129958152771,-0.013614811985018
test_B_00000362,3,0.22353068579468527,0.07268470611663413,0.730713427066803,0.8025215268135071,-0.0036975009498365
test_B_00000363,4,0.06134054819716539,0.10458561927048998,0.4197322130203247,0.5287286639213562,-0.0117373268443362
test_B_00000364,1,0.35430228987098644,0.1473774960433082,0.8426501750946045,0.9316341280937195,-0.0143014668422952
test_B_00000365,2,0.05532792112177276,0.35281487343110784,0.5705249309539795,0.7239282727241516,0.0186061633061302
test_B_00000366,3,0.409030474458973,0.35368712383604733,0.7341152429580688,0.8396294116973877,0.0109080864195692
test_B_00000367,4,,,,,0.0097121384477066
test_B_00000368,1,2.7442873957340908,0.848104234170505,0.8688876032829285,0.9231105446815491,-0.0208807909169707
test_B_00000369,2,1.8696303521060713,0.5840396707363882,0.2061852514743805,0.23820048570632935,0.0013642368476519
test_B_00000370,3,0.03676599644188627,0.08096153880622531,0.6040194034576416,0.6584105491638184,-0.0043719180842328
test_B_00000371,4,1.9934535459664176,2.256020364061692,0.278224378824234,0.3343218266963959,-0.017782061432058
test_B_00000372,1,0.20281591623279382,0.27402792199159876,0.8677589297294617,0.8688386082649231,-0.0099921289412833
test_B_00000373,2,0.13690401085182202,1.0705754753711314,0.2279418408870697,0.2008153349161148,-0.0082470095119924
test_B_00000374,3,0.7233070683432743,0.4166861630366633,0.3014005124568939,0.40644755959510803,0.0082183364556638
test_B_00000375,4,,,,,0.0096437003071629
test_B_00000376,1,0.011091358608382507,0.013850229986979674,0.8168625831604004,0.8164559602737427,1.402489199008386e-05
test_B_00000377,2,,,,,-0.0086841100566288
test_B_00000378,3,0.5613216939222525,0.6597155273097282,0.19192171096801758,0.15914587676525116,-0.0218731767600262
test_B_00000379,4,1.9043054895230398,0.2971697107726197,0.42998579144477844,0.8016879558563232,0.0074205873162293
test_B_00000380,1,0.07393400314947485,0.07677888840854012,0.914158284664154,0.9142800569534302,0.0005795098073105
test_B_00000381,2,0.5904279972119184,0.35819621594741535,0.35370951890945435,0.38413313031196594,-0.013765988831847
test_B_00000382,3,0.5304980818707463,0.006097962538826923,0.20342716574668884,0.23510615527629852,-0.0155698179436896
test_B_00000383,4,2.1482082152275552,1.252389035283327,0.6196012496948242,0.6920773983001709,-0.0050583937794927
test_B_00000384,1,0.3949773679402142,0.3021519737667208,0.8874208331108093,0.9106987118721008,-0.0042499263855849
test_B_00000385,2,1.0354817503933305,1.0207773651364145,0.026952460408210754,0.028770897537469864,-0.0009415993854106
test_B_00000386,3,0.8871381382534764,0.01152268775727908,0.4631442725658417,0.5782393217086792,0.0069849438583925
test_B_00000387,4,2.3228810685745884,2.3832890941423104,0.4279117286205292,0.5765496492385864,-0.0064862264625026
test_B_00000388,1,0.11600302925944561,0.10988478743299568,0.8255528807640076,0.8185836672782898,0.000182845339337
test_B_00000389,2,0.4432441324229899,0.23376598586698766,0.8002311587333679,0.8340362310409546,-0.0136965696570881
test_B_00000390,3,2.683788517911239,0.12859836875915825,0.10136864334344864,0.14572706818580627,0.0168362593308006
test_B_00000391,4,0.30598364913794285,1.1645359840081628,-0.011607235297560692,0.021449411287903786,0.0156538962547839
test_B_00000392,1,0.10070849903456747,0.09196745923039591,0.8386202454566956,0.8361682891845703,0.004044851149668
test_B_00000393,2,1.851951898664538,1.8973328138746404,0.14739742875099182,0.17320649325847626,0.0028232985908948
test_B_00000394,3,0.17394015802801732,0.07154169626436156,0.6007480621337891,0.7868276238441467,0.0219879668986105
test_B_00000395,4,1.6736202395554756,0.0495071336283973,0.1254858374595642,0.28830596804618835,-0.0160191359390964
test_B_00000396,1,0.522367721195053,0.393571204555092,0.851034939289093,0.9046375155448914,-0.0163848376780807
test_B_00000397,2,0.0186589541591502,0.014429985183216962,0.8255395889282227,0.8266162872314453,-2.2587200293956028e-05
test_B_00000398,3,0.20407188528531606,0.26616793135559846,0.5751872062683105,0.6450120806694031,-0.001378675313805
test_B_00000399,4,0.20209292906349674,0.38044226227775674,0.40447232127189636,0.4166875183582306,-0.0012685782869503
test_B_00000400,1,0.04091992489020413,0.03287087921434074,0.9292612671852112,0.9594287276268005,0.003984960306427
test_B_00000401,2,0.6483064891029358,0.3149462582150868,0.8283460736274719,0.9021403789520264,0.013380949261917
test_B_00000402,3,0.21166861577262353,0.1505618103844109,0.5973310470581055,0.6469153761863708,0.0046628667441192
test_B_00000403,4,0.14776499894998096,0.32860308053799336,0.4637813866138458,0.6090510487556458,-0.0075696417639006
test_B_00000404,1,0.05916459687495035,0.08037591627633818,0.8677459955215454,0.8880393505096436,-0.0080997580222603
test_B_00000405,2,1.224616150415386,0.7253189833378589,0.22947409749031067,0.3147614598274231,0.0038213554188393
test_B_00000406,3,,,,,0.0050389585945891
test_B_00000407,4,0.3193521340518828,0.24150580072645378,0.4699285924434662,0.5884568691253662,0.0106021392187158
test_B_00000408,1,0.08084208120681069,0.07717332315974752,0.7885855436325073,0.7937993407249451,-0.0099491933369383
test_B_00000409,2,0.7280103552066919,0.7426369651843333,0.6195898056030273,0.7226346135139465,0.0019440620447441
test_B_00000410,3,0.27869840270443547,0.27706587032997615,0.6783698797225952,0.6866586208343506,0.0010648010329637
test_B_00000411,4,1.6457637479555842,1.5804355928400804,0.0017567153554409742,0.012713407166302204,0.00985979946306
test_B_00000412,1,0.24799096649591945,0.22782726068179132,0.9029132127761841,0.9469268321990967,-0.0039469489877057
test_B_00000413,2,2.3858227085925137,2.1825070821664903,0.23492875695228577,0.2942748963832855,-0.0098022979867554
test_B_00000414,3,0.07802252605591775,0.23896348468470816,0.7418943047523499,0.9210171103477478,0.0207536729424511
test_B_00000415,4,0.37756039458054147,0.22495718889229765,0.11411970108747482,0.12219535559415817,0.003166986500572
test_B_00000416,1,0.6069788976617474,0.3949463673417422,0.3480537235736847,0.6309754252433777,0.0177790824951435
test_B_00000417,2,0.13817674494504217,0.18540753214499478,0.25627419352531433,0.2397635579109192,0.0095210948481469
test_B_00000418,3,,,,,-0.0085777649369533
test_B_00000419,4,0.5546264973416442,0.966089788584591,0.22004714608192444,0.31044599413871765,-0.010784519904531
test_B_00000420,1,1.3968398431052265,0.21631664470860582,0.7404758930206299,0.8816338181495667,0.0113703775782934
test_B_00000421,2,0.14637926370431842,0.5371106911941326,0.4358634948730469,0.5886707901954651,-0.0139792960669772
test_B_00000422,3,0.11493014520101497,0.06000379944504248,0.597814679145813,0.6325250864028931,0.0214100455897854
test_B_00000423,4,1.8009984221426976,0.5135160042269588,0.24607671797275543,0.49429798126220703,-0.0184390818513831
test_B_00000424,1,0.8229351279716184,0.48904308003624025,0.8637887835502625,0.9143180251121521,0.0112612841892153
test_B_00000425,2,0.4466494950281117,0.41110499618289836,0.5829569101333618,0.5845829248428345,0.0059832724094166
test_B_00000426,3,1.0551626967474022,0.8517986228579573,0.19272319972515106,0.19848734140396118,0.0004552699281084
test_B_00000427,4,2.6385789648049354,3.1522377111185063,0.09035328775644302,0.09540053457021713,-0.0196060062529623
test_B_00000428,1,0.029570217208402028,0.2247584619019077,0.9048301577568054,0.9650754928588867,-0.0125937263793565
test_B_00000429,2,0.1220437674750201,0.16112259845461763,0.6217058897018433,0.6253221035003662,-0.0064403584852078
test_B_00000430,3,0.09106777350969253,0.025273174392058746,0.22556115686893463,0.26813939213752747,-0.0012635308287714
test_B_00000431,4,0.9262907036385286,1.2370404028848667,0.43105462193489075,0.4207625985145569,-0.0211876475853954
test_B_00000432,1,0.09846076202944687,0.13416288089710238,0.8640747666358948,0.8934905529022217,-0.0020072126730378
test_B_00000433,2,0.23831902661953563,0.25937097901085804,0.2059134989976883,0.217874675989151,-0.0001377319373489
test_B_00000434,3,,0.3715970897828198,,0.40943798422813416,0.0088866895574059
test_B_00000435,4,2.4186698979093535,2.4556406796828347,0.21833637356758118,0.3430076837539673,0.0203599866027339
test_B_00000436,1,0.5659304609894207,0.40043060967396893,0.9306822419166565,0.9722499251365662,0.0040830276692084
test_B_00000437,2,0.4374776229676627,0.03400037699532298,0.8316688537597656,0.910189688205719,0.0142997033029719
test_B_00000438,3,0.19957400510907064,0.27109863218670777,0.5238819718360901,0.7094342708587646,0.0012770699362445
test_B_00000439,4,0.31156760992735144,0.3126487659044904,0.7076314687728882,0.7083118557929993,-0.0004469768514779
test_B_00000440,1,0.06356702237820855,0.04149188996663069,0.7648983597755432,0.9286993145942688,0.0146998736132148
test_B_00000441,2,0.5886192266364105,0.7943236001060815,0.8104854226112366,0.9085946679115295,0.00882239479438
test_B_00000442,3,1.372686821298558,0.23601164514514641,0.5807377099990845,0.6265155076980591,0.021898172091861
test_B_00000443,4,0.9648752677193784,0.7359249281345075,0.3177049458026886,0.41100361943244934,-0.0040455882636172
test_B_00000444,1,3.6695059589059724,3.722251360238781,0.019253501668572426,0.03045167401432991,-0.011494674546462
test_B_00000445,2,0.5271246733959742,0.5237162261164304,0.6025698781013489,0.6186164021492004,-0.0131400865690109
test_B_00000446,3,1.4289827635006986,0.5117068276095001,0.32078397274017334,0.7258825302124023,0.021447542572422
test_B_00000447,4,0.10095701731449935,0.11130228426736154,0.8245468735694885,0.8867725729942322,0.0004650338999973
test_B_00000448,1,0.20076334562139664,0.2016939694359594,0.9029282927513123,0.9040242433547974,0.0045394266138535
test_B_00000449,2,0.06521053763162854,0.046145294696808434,0.8949242830276489,0.9234825968742371,-0.0128467338521118
test_B_00000450,3,0.07904695748129598,0.06945765232467858,0.5221156477928162,0.5404784083366394,0.0078241443181325
test_B_00000451,4,,,,,-0.020491577134698
test_B_00000452,1,0.3705171958988558,0.0694476862116857,0.7866885662078857,0.8359917402267456,0.0030943796312267
test_B_00000453,2,1.1525379377892477,0.4239329545150825,0.6473819017410278,0.8387899398803711,-0.0152593563836539
test_B_00000454,3,0.15098293551011466,0.24938627596031393,0.047679878771305084,0.05757506936788559,-0.0099307844077112
test_B_00000455,4,0.9722823751181409,0.7993827914850423,0.7242788672447205,0.8349061608314514,-0.0034687688770871
test_B_00000456,1,0.10837489622838348,0.12443394305530783,0.9079229831695557,0.9321797490119934,0.0061090074845047
test_B_00000457,2,0.31012659489164207,0.6634758184578969,0.6371106505393982,0.702732503414154,0.0136064905031965
test_B_00000458,3,0.21372327541632785,0.616775486114921,0.20506063103675842,0.5196490287780762,0.0143325682025161
test_B_00000459,4,0.9754697143114868,0.6210090400860769,0.543815553188324,0.8265675902366638,-0.0182476349479244
test_B_00000460,1,0.04935131310094221,0.04443790247480627,0.7719513773918152,0.7738177180290222,-0.0019001573741801
test_B_00000461,2,1.1885321437285938,0.2992747061647315,0.635398805141449,0.7704102396965027,-0.0195302876717028
test_B_00000462,3,2.3980054960209145,0.030375964477598372,0.710047721862793,0.7245340347290039,-0.0166179725993271
test_B_00000463,4,0.8577875026840047,0.9593624189264169,0.20888525247573853,0.25862357020378113,0.0038027570359792
test_B_00000464,1,0.05182419219761414,0.18899206340616928,0.8233780860900879,0.8824827075004578,-0.0116415869577767
test_B_00000465,2,0.15959997551203742,0.017847301246914363,0.599743664264679,0.7676680088043213,0.0061323018790917
test_B_00000466,3,1.3196847982679856,1.0212122426691363,0.7817510366439819,0.8666117787361145,0.0190984389633994
test_B_00000467,4,1.7289087383529704,0.671593025649627,0.5111641883850098,0.6060013175010681,-0.0183445542442857
test_B_00000468,1,0.2871164031906801,0.17800378941005895,0.905698835849762,0.9375270009040833,-0.0067252739690451
test_B_00000469,2,1.400382221372979,0.10620559246811388,0.3862936198711395,0.2535139322280884,0.0074659816820213
test_B_00000470,3,1.2288959235449965,0.3415790476066227,0.2608560621738434,0.2995368242263794,0.015899448977836
test_B_00000471,4,1.4098095168968143,,0.08969570696353912,,-0.0015482347726014
test_B_00000472,1,0.012968157540399261,0.4259753767514322,0.4674624502658844,0.6259899139404297,0.0071475001991208
test_B_00000473,2,,1.7193250600758594,,-0.022731320932507515,-0.0089130393117789
test_B_00000474,3,0.026485981717144114,0.017160516712889977,0.7323927879333496,0.7489158511161804,-0.0002018304914067
test_B_00000475,4,0.856597208162384,0.2678728249031141,0.541288435459137,0.5967146158218384,0.0176383621262651
test_B_00000476,1,0.06903434065861802,0.1445469343129901,0.8912305235862732,0.9323988556861877,-0.0100424302748964
test_B_00000477,2,0.06272273606930412,0.08998772901220436,0.17042773962020874,0.17218056321144104,0.0005886932489886
test_B_00000478,3,0.663494652827012,0.8650066363336048,0.050743311643600464,0.08809871971607208,0.0012216494668798
test_B_00000479,4,0.005757540495551439,0.07264516723538174,0.477538526058197,0.48729318380355835,0.016525437294837
test_B_00000480,1,2.6013325048796787,0.1006436478735264,0.621563732624054,0.8600847125053406,0.0166991584662018
test_B_00000481,2,0.24521451376904224,0.08157824272819564,0.8746761083602905,0.9119122624397278,0.0012523425004617
test_B_00000482,3,0.17773665041579534,0.23110281307888747,0.6626074910163879,0.7607727646827698,0.0205368587708409
test_B_00000483,4,0.02662200249358193,0.03184259522318376,0.08699041604995728,0.20847347378730774,0.0114113486191939
test_B_00000484,1,0.17080097033704078,0.0879499427922054,0.8642055988311768,0.8895091414451599,-0.0148662178406844
test_B_00000485,2,0.5100883195690358,0.45726610578647203,0.7799802422523499,0.8570663332939148,0.0110510553712362
test_B_00000486,3,3.0705397040266007,0.22242227079542817,0.601910412311554,0.5888229608535767,0.0025623821058709
test_B_00000487,4,,2.364759679651558,,0.29853540658950806,0.0086425450465587
test_B_00000488,1,0.10394095362528333,0.1037174877569382,0.8591927886009216,0.8746786713600159,0.0012279279067489
test_B_00000489,2,0.007602281659671917,0.3983320630035324,0.5293915867805481,0.7716150283813477,-0.0179573890869707
test_B_00000490,3,0.1972282184739811,0.1583413167177308,0.11277942359447479,0.12221274524927139,0.0212397528730724
test_B_00000491,4,0.6741410871411517,0.613830059626617,0.44875282049179077,0.559582531452179,0.0116252978592569
test_B_00000492,1,0.43435720433899405,0.007420874135674778,0.8686887621879578,0.9628770351409912,0.0217445369609304
test_B_00000493,2,0.4285925814587017,0.24019027158855744,0.8391646146774292,0.9265090227127075,0.0162657090295775
test_B_00000494,3,0.08538144717169871,0.0961678014108603,0.6894513368606567,0.6956806778907776,0.0002624895155481
test_B_00000495,4,1.350499487976549,1.3462437769684048,0.601487398147583,0.6037156581878662,0.000132347636983
test_B_00000496,1,1.5543570930522606,0.015262551614216798,0.7701094746589661,0.8419916033744812,0.0017946661809335
test_B_00000497,2,0.12823643594919076,0.2557892429610239,0.7837273478507996,0.830322802066803,-0.0127131147838304
test_B_00000498,3,0.9161851842347914,,0.04924938082695007,,-0.0092633971167539
test_B_00000499,4,0.3474405577684365,0.21264285048324916,0.27499788999557495,0.2788340747356415,-0.0215549439717121
test_B_00000500,1,,0.22319341865945047,,0.7061471939086914,-0.0098136836828596
test_B_00000501,2,0.18115098998521262,0.09385997350442749,0.7550926804542542,0.9100678563117981,0.0200398959694904
test_B_00000502,3,0.09492083727093359,0.05089352670641742,0.34946417808532715,0.35140544176101685,0.0004925304508318
test_B_00000503,4,1.0261544119701966,0.21887565290928723,0.1571546494960785,0.3160703778266907,0.0162850366224565
test_B_00000504,1,0.7080567218397391,0.8070416834268057,0.35781052708625793,0.4803122878074646,0.0045201403963629
test_B_00000505,2,0.4531599066144736,0.4237499141892996,0.6127497553825378,0.6419280767440796,0.0017882323656925
test_B_00000506,3,0.22530715358902853,0.028134410531623535,0.4691293239593506,0.5868432521820068,0.0022489965341616
test_B_00000507,4,0.3092396352765263,0.03341534856919012,0.7312077879905701,0.8142510652542114,-0.0014941449014607
test_B_00000508,1,0.07262746857230695,0.10987490547858994,0.9430848360061646,0.9430919289588928,-0.0071408579501965
test_B_00000509,2,0.3921952321381923,0.22966695574298376,0.8346825838088989,0.9380859732627869,0.0041322935107944
test_B_00000510,3,0.05079116941385564,0.053557000297466774,0.40477514266967773,0.5500560998916626,0.0128682410975307
test_B_00000511,4,2.5477021320134554,0.14462249733952387,0.22594840824604034,0.34085750579833984,0.0149589851416098
test_B_00000512,1,0.41444232824380833,0.22385539191908302,0.949211061000824,0.9605686664581299,-0.008316942658287
test_B_00000513,2,0.6736960197955568,0.1545535420491081,0.6351301074028015,0.7476147413253784,-0.0125391894849173
test_B_00000514,3,0.2374941392394021,0.5091911531963631,0.7722176909446716,0.8536673188209534,-0.0094379903535526
test_B_00000515,4,2.5335711524923,1.0591082007326629,0.6728383302688599,0.805749237537384,0.0131590927041723
test_B_00000516,1,0.09830912690910054,0.20439934582646885,0.9561480283737183,0.9594046473503113,-0.0087644157422212
test_B_00000517,2,0.3321350595091417,0.3439091003464749,0.8299942016601562,0.835426926612854,-0.0022518040463873
test_B_00000518,3,0.5329907226550858,0.5654942584806041,0.22840623557567596,0.23604415357112885,0.0127312848212258
test_B_00000519,4,1.659975055955897,1.1019517648901171,0.18901360034942627,0.4147765338420868,0.0167617910001219
test_B_00000520,1,0.4865053432970967,0.28647103163610477,0.897408664226532,0.9307052493095398,-0.0201263429914174
